successful_update,pair_indices,pair_keys
4409,100;19;104;34;20;97;79;54,study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p02:target_t21_400:source_t12_1200
4410,98;93;67;85;51;26;35;116,study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t18_0:source_t22_400
4411,61;55;91;101;2;92;46;6,study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p01:target_t13_0:source_t6_0
4412,39;62;105;17;48;99;5;111,study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t13_1200:source_t20_800
4413,12;112;37;113;42;8;3;76,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p04:target_t9_0:source_t14_400
4414,108;7;102;60;28;65;89;66,study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t1_400:source_t11_1200
4415,43;32;1;77;14;96;95;115,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t16_1200:source_t22_0
4416,122;15;36,study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p02:target_t4_800:source_t5_800
4417,14;39;0;85;25;76;8;29,study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p01:target_t24_800:source_t16_800
4418,80;63;68;72;81;122;44;21,study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p01:target_t21_400:source_t12_0
4419,65;59;3;117;48;106;108;121,study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t25_800:source_t23_800
4420,88;87;97;110;75;115;2;111,study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t13_1200:source_t20_800
4421,32;18;12;120;73;17;49;84,study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p04:target_t18_800:source_t16_1200
4422,86;98;93;43;57;20;54;1,study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p01:target_t0_400:source_t4_800
4423,116;35;5;107;113;56;11;90,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p04:target_t22_0:source_t19_800
4424,4;45;33;19;10;94;31;64,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t0_1200:source_t11_400
4425,89;104;66;96;83;69;50;102,study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t7_800:source_t17_400
4426,55;79;95;61;70;42;114;37,study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p02:target_t4_1200:source_t7_0
4427,78;112;101;82;71;119;74;30,study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p01:target_t24_1200:source_t16_1200
4428,105;6;26;47;40;13;58;7,study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p01:target_t13_400:source_t6_400
4429,62;67;23;51;77;46;100;109,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t13_400:source_t20_0
4430,9;16;99;52;41;27;24;34,study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p02:target_t4_0:source_t2_1200
4431,38;15;28;22;60;103;91;36,study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t4_800:source_t5_800
4432,92;118;53,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t21_0:source_t12_800
4433,86;18;83;46;99;102;111;15,study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t17_800:source_t10_400
4434,28;40;45;11;103;77;91;72,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t4_1200:source_t13_400
4435,78;112;54;31;38;92;36;90,study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t22_0:source_t19_800
4436,44;69;59;39;34;68;61;41,study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t6_1200:source_t8_0
4437,2;57;67;10;50;101;32;118,study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t18_800:source_t22_1200
4438,13;3;114;8;53;0;79;62,study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t0_400:source_t8_1200
4439,120;55;73;5;14;87;37;93,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p05:target_t0_0:source_t12_800
4440,66;88;113;33;81;49;6;117,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t18_400:source_t22_800
4441,65;108;12;105;43;1;35;52,study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p02:target_t19_1200:source_t12_400
4442,24;21;95;122;82;115;16;9,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p01:target_t15_0:source_t6_1200
4443,64;19;107;76;74;63;47;20,study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p01:target_t21_0:source_t11_1200
4444,25;4;60;17;97;23;71;121,study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t25_800:source_t23_800
4445,30;100;106;48;98;26;84;56,study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t21_1200:source_t13_400
4446,80;89;27;51;119;96;58;109,study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p05:target_t13_400:source_t20_0
4447,94;75;42;110;29;70;85;7,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p01:target_t13_400:source_t6_400
4448,104;116;22,study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t21_800:source_t12_400
4449,22;41;109;101;98;25;46;7,study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p01:target_t13_400:source_t6_400
4450,75;10;111;19;20;114;69;58,study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p02:target_t24_400:source_t13_1200
4451,118;3;91;83;68;49;117;1,study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t0_400:source_t4_800
4452,16;54;28;57;104;6;52;88,study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p04:target_t21_800:source_t17_1200
4453,18;38;96;73;53;86;102;13,study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t17_0:source_t9_800
4454,24;77;84;105;5;119;63;122,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p05:target_t25_1200:source_t23_1200
4455,74;64;37;39;89;40;66;95,study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t0_800:source_t14_400
4456,115;94;90;60;56;26;93;50,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t19_0:source_t11_1200
4457,48;11;44;47;70;116;110;55,study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t21_800:source_t13_0
4458,34;23;59;0;120;76;42;33,study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p02:target_t3_1200:source_t2_800
4459,8;61;106;15;62;9;35;27,study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t24_0:source_t16_0
4460,36;100;29;21;43;79;108;72,study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t4_1200:source_t13_400
4461,81;31;65;14;67;87;97;78,study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t9_1200:source_t14_1200
4462,17;103;45;2;80;12;113;85,study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t18_1200:source_t17_0
4463,32;121;30;4;107;51;71;92,study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t22_1200:source_t20_0
4464,99;112;82,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t18_0:source_t16_400
4465,99;23;75;71;13;95;19;83,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t18_400:source_t16_800
4466,65;78;51;104;56;107;63;67,study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t1_800:source_t12_0
4467,106;101;73;113;93;37;18;53,study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t21_0:source_t12_800
4468,70;76;68;92;44;108;122;94,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t0_400:source_t12_1200
4469,89;118;96;22;114;121;72;7,study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p01:target_t13_400:source_t6_400
4470,115;27;25;48;97;17;57;43,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t9_400:source_t10_0
4471,116;85;98;2;3;45;6;77,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p04:target_t9_800:source_t14_800
4472,50;59;52;79;88;80;41;16,study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t17_1200:source_t10_800
4473,35;110;112;62;29;20;109;47,study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p02:target_t14_400:source_t11_0
4474,58;15;61;120;91;33;28;30,study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t24_1200:source_t16_1200
4475,66;105;117;42;9;69;74;81,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t10_800:source_t16_0
4476,32;26;24;119;38;14;102;64,study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t0_1200:source_t11_400
4477,12;39;0;49;11;21;82;5,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t7_400:source_t5_1200
4478,55;31;90;36;86;87;8;54,study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p02:target_t21_400:source_t12_1200
