successful_update,pair_indices,pair_keys
5181,97;69;84;171;105;59;53;55,study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p19:target_t19_1200:source_t12_800
5182,43;110;29;27;60;164;114;155,study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p24:target_t22_800:source_t11_400
5183,50;32;16;62;44;77;0;14,study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p03:target_t10_800:source_t2_0
5184,45;146;91;76;82;64;109;142,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p24:target_t15_400:source_t3_800
5185,35;11;49;17;51;89;18;130,study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p23:target_t16_0:source_t9_800
5186,21;54;126;66;37;33;113;34,study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p19:target_t3_800:source_t1_0
5187,92;71;101;172;25;13;28;90,study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p22:target_t1_0:source_t2_800
5188,122;144;88;102;160;38;39;134,study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p24:target_t5_0:source_t1_400
5189,9;147;83;98;47;4;5;7,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p03:target_t6_1200:source_t23_400
5190,118;61;132;115;30;139;63;24,study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p03:target_t24_0:source_t8_1200
5191,157;75;96;108;19;95;6;15,study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p03:target_t10_1200:source_t2_400
5192,133;124;165;150;159,study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p25:target_t6_800:source_t5_0
5193,95;49;66;19;57;68;62;70,study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p20:target_t16_0:source_t0_800
5194,94;60;137;59;12;27;71;31,study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p03:target_t25_1200:source_t13_400
5195,159;33;61;100;148;38;96;105,study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p22:target_t8_1200:source_t9_400
5196,157;52;145;24;127;170;54;14,study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p03:target_t10_800:source_t2_0
5197,158;151;39;139;65;130;154;167,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p25:target_t14_800:source_t9_0
5198,132;108;22;155;165;84;109;116,study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p23:target_t2_800:source_t1_0
5199,48;98;123;85;29;67;93;6,study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p03:target_t6_800:source_t23_0
5200,124;50;150;42;138;106;169;99,study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t7_400:source_t5_1200
5201,164;141;147;135;16;146;140;128,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p23:target_t8_800:source_t9_0
5202,152;113;7;102;72;117;134;46,study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p19:target_t16_800:source_t9_400
5203,32;104;47;34;90;126;58;1,study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p03:target_t3_400:source_t20_1200
5204,78;26;18;0;43;92;8;161,study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p25:target_t7_0:source_t5_800
5205,168;162;56;40;149;20;41;30,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p03:target_t25_800:source_t13_0
5206,10;131;160;83;101;129;153;143,study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p24:target_t15_800:source_t4_0
5207,74;28;112;110;82;36;121;3,study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p03:target_t3_1200:source_t21_400
5208,5;111;79;4;156;44;86;97,study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p22:target_t4_1200:source_t5_400
5209,9;103;163;21;17;13;107;81,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p21:target_t6_400:source_t16_1200
5210,69;115;166;136;51;53;87;118,study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p23:target_t4_0:source_t1_800
5211,77;64;122;89;114;25;15;119,study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p23:target_t4_400:source_t1_1200
5212,91;171;125;133;11;75;120;80,study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p21:target_t6_0:source_t16_800
5213,144;45;88;76;55;172;63;73,study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p20:target_t16_1200:source_t4_0
5214,142;2;37;23;35,study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t3_1200:source_t2_0
5215,84;69;169;92;161;155;88;137,study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t8_800:source_t2_0
5216,17;30;105;164;80;47;65;6,study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t6_800:source_t23_0
5217,12;163;129;54;104;146;7;132,study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p23:target_t16_800:source_t11_0
5218,26;46;71;68;138;139;22;159,study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p25:target_t6_800:source_t5_0
5219,91;81;168;116;51;140;48;82,study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p21:target_t9_0:source_t18_0
5220,75;27;83;11;32;39;122;45,study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p19:target_t16_400:source_t9_0
5221,136;36;115;14;60;29;109;165,study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p25:target_t14_0:source_t8_800
5222,99;4;1;100;58;79;162;141,study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p24:target_t15_0:source_t3_0
5223,151;93;149;120;35;28;86;19,study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p03:target_t18_1200:source_t7_800
5224,111;126;101;85;157;127;114;62,study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p20:target_t9_0:source_t20_400
5225,166;20;34;41;55;150;172;97,study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t4_1200:source_t5_400
5226,142;9;144;78;96;167;72;131,study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p23:target_t16_400:source_t9_1200
5227,64;77;158;147;43;40;10;170,study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p25:target_t18_400:source_t9_1200
5228,52;31;76;23;0;87;2;108,study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p22:target_t12_800:source_t11_0
5229,143;89;3;18;57;42;102;134,study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p24:target_t5_0:source_t1_400
5230,70;113;98;135;171;153;110;107,study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p22:target_t12_400:source_t9_1200
5231,8;117;50;67;49;154;112;152,study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p24:target_t21_1200:source_t10_400
5232,148;130;25;37;103;53;156;5,study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t6_400:source_t21_1200
5233,21;95;128;59;118;121;145;24,study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t24_0:source_t8_1200
5234,133;44;94;124;63;66;90;33,study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p19:target_t3_400:source_t0_1200
5235,15;38;73;119;123;125;61;56,study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p19:target_t20_0:source_t12_1200
5236,106;160;74;16;13,study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p03:target_t10_400:source_t1_1200
5237,33;171;40;164;22;60;114;20,study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p03:target_t22_0:source_t7_1200
5238,131;65;109;172;47;15;126;41,study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p19:target_t8_400:source_t7_0
5239,162;129;31;140;79;107;139;58,study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p20:target_t3_0:source_t19_400
5240,121;1;53;163;124;123;42;10,study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p03:target_t9_800:source_t1_0
5241,38;72;67;6;80;7;11;85,study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p21:target_t9_1200:source_t18_1200
5242,111;12;52;94;69;125;88;128,study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p23:target_t8_800:source_t9_0
5243,134;148;160;2;81;68;146;145,study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t19_0:source_t4_1200
5244,103;112;25;156;37;21;73;35,study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p19:target_t3_1200:source_t2_0
5245,152;26;89;165;153;30;100;76,study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p21:target_t3_0:source_t15_400
5246,16;32;28;143;155;74;55;39,study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t6_1200:source_t4_800
5247,84;147;17;24;75;49;110;154,study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p24:target_t22_400:source_t11_0
5248,161;13;127;29;98;102;18;105,study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p22:target_t8_1200:source_t9_400
