successful_update,pair_indices,pair_keys
5100,51;39;62;89;47;92;101;99,study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p24:target_t15_800:source_t4_0
5101,36;121;55;73;41;137;60;69,study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p20:target_t10_1200:source_t0_400
5102,45;97;71;128;32;65;118;19,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t18_1200:source_t7_800
5103,96;134;86;74;146;38;26;83,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p21:target_t9_400:source_t18_400
5104,22;77;16;10;129;131;130;35,study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p19:target_t3_1200:source_t2_0
5105,23;70;66;119;24;103;17;61,study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p20:target_t6_400:source_t20_0
5106,20;109;28;11;126;72;76;18,study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p03:target_t18_800:source_t7_400
5107,124;59;54;143;114;31;56;125,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p25:target_t18_0:source_t9_800
5108,140;15;4;138;64;50;117;104,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p24:target_t19_1200:source_t7_0
5109,145;44;14;112;21;132;75;79,study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p21:target_t3_1200:source_t16_400
5110,37;133;116;80;57;2;25;53,study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p19:target_t19_400:source_t12_0
5111,123;58;67,study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p20:target_t10_400:source_t21_1200
5112,131;93;69;44;121;84;6;42,study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p19:target_t8_800:source_t7_400
5113,123;15;144;98;55;122;62;46,study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p19:target_t16_800:source_t9_400
5114,86;63;97;89;25;20;75;102,study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p24:target_t19_400:source_t6_0
5115,29;127;113;79;73;120;83;50,study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p19:target_t17_800:source_t11_400
5116,53;47;101;16;106;2;38;133,study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p26:target_t5_0:source_t7_0
5117,74;88;115;117;90;70;140;64,study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p20:target_t9_800:source_t20_1200
5118,145;24;0;17;3;129;138;78,study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p21:target_t3_800:source_t15_1200
5119,96;12;52;94;146;48;33;71,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p20:target_t16_400:source_t0_1200
5120,114;134;72;30;40;142;45;31,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p03:target_t25_1200:source_t13_400
5121,65;9;19;4;99;91;27;107,study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p24:target_t21_800:source_t10_0
5122,7;32;13;14;22;39;28;61,study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p20:target_t6_400:source_t20_0
5123,26;21;135;60;139;5;34;66,study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p20:target_t10_0:source_t21_800
5124,10;59;143;51;124;80;130;108,study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p24:target_t21_1200:source_t10_400
5125,126;36;110;132;136;49;54;109,study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p24:target_t22_0:source_t10_800
5126,76;85;116;37;125;41;81;67,study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p20:target_t10_400:source_t21_1200
5127,118;58;57;105;104;82;43;137,study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p26:target_t13_0:source_t8_0
5128,141;111;18;100;11;119;8;23,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p03:target_t22_1200:source_t8_800
5129,103;1;112;77;68;35;128;87,study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p21:target_t17_400:source_t0_800
5130,92;95;56,study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p19:target_t20_0:source_t12_1200
5131,120;133;62;118;76;34;122;84,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p21:target_t9_800:source_t18_800
5132,60;58;4;100;71;33;16;32,study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p19:target_t3_0:source_t0_800
5133,80;75;86;15;117;145;136;124,study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t14_1200:source_t9_400
5134,41;107;103;144;82;115;38;23,study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t22_1200:source_t8_800
5135,40;17;27;128;25;97;53;95,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p24:target_t9_800:source_t2_800
5136,81;51;96;129;64;2;104;143,study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p27:target_t16_400:source_t1_400
5137,91;141;5;85;46;74;48;14,study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t10_800:source_t2_0
5138,19;99;26;132;127;68;108;11,study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p03:target_t9_1200:source_t1_400
5139,139;37;30;65;1;10;52;123,study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p25:target_t14_800:source_t9_0
5140,116;78;105;20;22;55;21;69,study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p20:target_t10_1200:source_t0_400
5141,59;119;13;18;67;114;54;87,study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p21:target_t17_400:source_t0_800
5142,45;73;44;63;77;112;31;94,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p24:target_t8_1200:source_t2_400
5143,36;50;130;66;35;79;125;3,study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p03:target_t3_1200:source_t21_400
5144,131;39;56;70;72;135;0;89,study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p21:target_t17_1200:source_t1_400
5145,98;43;29;126;28;142;92;88,study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p21:target_t17_800:source_t0_1200
5146,47;6;140;49;24;57;93;83,study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p21:target_t9_400:source_t18_400
5147,42;121;113;137;110;109;106;146,study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p27:target_t22_400:source_t2_400
5148,101;12;102;7;90;138;9;134,study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p26:target_t5_400:source_t7_400
5149,8;61;111,study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p24:target_t22_800:source_t11_400
5150,86;95;127;55;84;122;101;98,study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p24:target_t15_400:source_t3_800
5151,82;68;94;111;2;1;74;27,study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p03:target_t24_1200:source_t12_400
5152,42;33;139;36;48;126;100;124,study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p25:target_t14_1200:source_t9_400
5153,54;29;5;81;7;13;137;70,study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p20:target_t16_0:source_t0_800
5154,75;131;77;14;49;125;45;59,study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p20:target_t3_1200:source_t19_800
5155,18;25;61;51;133;30;57;90,study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t5_0:source_t1_400
5156,63;96;12;103;129;123;47;44,study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p19:target_t16_0:source_t7_1200
5157,11;89;39;58;35;112;107;41,study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p19:target_t8_400:source_t7_0
5158,34;67;76;80;116;83;132;56,study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p19:target_t20_0:source_t12_1200
5159,104;135;72;16;17;43;120;79,study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t3_1200:source_t16_400
5160,141;37;108;97;62;145;117;87,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p21:target_t17_400:source_t0_800
5161,134;46;38;113;109;128;52;26,study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p03:target_t24_800:source_t12_0
5162,6;21;22;50;15;138;144;105,study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t21_0:source_t7_800
5163,85;130;102;140;143;19;32;88,study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p21:target_t17_800:source_t0_1200
5164,114;10;115;0;60;66;121;8,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p03:target_t9_0:source_t23_800
5165,91;23;40;20;73;9;69;24,study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p03:target_t24_0:source_t8_1200
5166,31;118;106;110;99;3;53;93,study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p24:target_t8_800:source_t2_0
5167,28;119;71;78;92;146;4;142,study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p27:target_t11_400:source_t1_0
5168,64;65;136,study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p26:target_t5_1200:source_t7_1200
