successful_update,pair_indices,pair_keys
5450,122;85;110;22;76;118;124;108,study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t10_0:source_t17_1200
5451,52;105;16;112;69;75;100;107,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t7_1200:source_t17_800
5452,73;28;91;26;4;20;120;36,study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t1_400:source_t3_0
5453,24;111;72;19;96;15;121;38,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t1_1200:source_t3_800
5454,35;31;14;57;48;8;13;25,study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t23_400:source_t14_0
5455,104;102;67;1;84;62;54;66,study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t0_400:source_t8_1200
5456,82;113;87;61;32;115;5,study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t7_400:source_t5_1200
5457,99;59;62;96;51;109;34;85,study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p04:target_t10_800:source_t16_0
5458,9;110;48;52;61;95;119;87,study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p04:target_t18_400:source_t16_800
5459,47;123;82;49;2;66;16;32,study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t0_400:source_t23_0
5460,18;31;90;113;126;26;10;69,study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p04:target_t1_0:source_t11_800
5461,6;53;71;73;106;25;93;103,study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t6_800:source_t15_800
5462,3;102;36;67;60;57;77;37,study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p03:target_t1_800:source_t3_400
5463,122;117;46;8;78;5;104;30,study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p01:target_t24_1200:source_t16_1200
5464,58;1;13;81;84;20;120;100,study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t0_1200:source_t14_800
5465,75;98;38;68;80;83;33;11,study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p01:target_t15_800:source_t8_800
5466,111;107;72;121;40;115;35;27,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t24_0:source_t16_0
5467,15;97;92;74;116;28;56;79,study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p04:target_t7_1200:source_t14_0
5468,118;19;94;24;63;50;12;55,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t16_400:source_t13_800
5469,76;43;44;22;124;54;91;114,study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t13_800:source_t20_400
5470,4;41;21;86;89;7;105;112,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t13_0:source_t19_1200
5471,70;101;23;88;29;65;0;45,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t4_1200:source_t7_400
5472,39;125;108;17;14;42;64,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t24_800:source_t15_1200
5473,12;36;41;3;34;118;42;38,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t1_1200:source_t3_800
5474,62;85;65;17;117;108;28;66,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t0_400:source_t8_1200
5475,91;99;122;123;88;76;39;97,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t0_0:source_t12_800
5476,16;45;116;95;50;11;14;92,study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t21_800:source_t17_1200
5477,52;7;82;105;18;54;33;113,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t13_400:source_t20_0
5478,74;59;112;6;47;9;110;4,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t7_0:source_t5_800
5479,101;68;73;20;100;125;69;23,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p01:target_t21_1200:source_t12_800
5480,24;61;44;121;79;102;89;111,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t10_1200:source_t19_800
5481,63;78;75;15;86;19;58;87,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p04:target_t18_400:source_t16_800
5482,83;31;10;84;98;37;77;109,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p05:target_t10_400:source_t19_0
5483,67;43;81;60;104;56;2;32,study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t0_400:source_t23_0
5484,57;30;64;22;114;21;55;0,study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t0_0:source_t4_0
5485,27;120;53;94;90;13;35;8,study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t13_800:source_t6_800
5486,103;124;72;71;25;40;70;106,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t7_800:source_t17_400
5487,96;80;107;46;93;29;48;26,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t23_800:source_t14_800
5488,119;5;51;1;126;49;115,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t13_1200:source_t20_800
5489,19;30;27;75;83;80;121;112,study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p05:target_t13_0:source_t19_1200
5490,12;38;78;62;115;65;0;50,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t12_0:source_t9_800
5491,97;125;37;25;101;44;108;46,study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t6_0:source_t7_800
5492,56;71;76;45;26;1;40;98,study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t0_400:source_t12_1200
5493,28;29;126;21;48;22;113;61,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t17_1200:source_t15_0
5494,96;114;68;14;105;52;32;53,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t12_1200:source_t13_0
5495,41;15;110;54;119;118;33;35,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t1_0:source_t23_1200
5496,34;82;91;120;11;94;109;85,study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p04:target_t10_800:source_t16_0
5497,89;64;84;58;17;99;73;90,study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t21_0:source_t17_400
5498,79;16;6;107;8;47;106;74,study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t4_400:source_t12_1200
5499,4;69;122;10;59;24;20;43,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p03:target_t4_400:source_t5_1200
5500,7;111;18;51;116;3;2;104,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t6_1200:source_t15_1200
5501,87;31;70;42;23;13;102;81,study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p04:target_t9_800:source_t14_800
5502,72;124;60;9;117;93;103;39,study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t2_0:source_t3_1200
5503,123;36;92;63;67;95;77;86,study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t18_0:source_t16_400
5504,100;5;88;55;49;66;57,study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p03:target_t16_1200:source_t14_0
5505,14;86;3;50;12;97;107;1,study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t0_400:source_t4_800
5506,82;109;4;123;62;64;124;98,study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t0_400:source_t12_1200
5507,95;105;115;29;27;25;51;35,study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t1_0:source_t23_1200
5508,118;30;73;56;21;52;116;48,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p03:target_t6_800:source_t9_0
5509,94;125;104;55;16;65;5;106,study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t7_800:source_t17_400
5510,84;101;33;39;63;75;72;32,study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p03:target_t0_400:source_t23_0
5511,41;6;83;126;66;24;74;19,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p01:target_t20_800:source_t11_800
5512,57;68;2;80;89;77;54;122,study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t18_800:source_t22_1200
5513,36;31;47;108;7;45;61;26,study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t23_800:source_t14_800
5514,71;99;88;38;20;22;8;87,study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t18_400:source_t16_800
5515,18;92;76;34;111;112;67;90,study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t21_0:source_t17_400
5516,28;117;81;13;59;69;53;58,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t17_0:source_t14_400
5517,121;0;79;120;102;42;100;70,study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t1_400:source_t11_1200
