successful_update,pair_indices,pair_keys
4175,154;16;82;134;67;123;157;68,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p22:target_t7_800:source_t6_0
4176,72;115;42;104;87;99;77;56,study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p19:target_t20_0:source_t12_1200
4177,135;12;7;117;84;125;60;101,study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p23:target_t16_1200:source_t11_400
4178,73;156;57;110;41;43;92;47,study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p19:target_t16_1200:source_t9_800
4179,119;21;122;40;45;0;126;90,study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p23:target_t5_0:source_t3_800
4180,65;140;88;8;86;52;53,study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p19:target_t19_400:source_t12_0
4181,154;41;143;112;97;31;110;23,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p03:target_t22_1200:source_t8_800
4182,61;60;83;137;111;55;125;5,study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p03:target_t6_400:source_t21_1200
4183,108;103;20;128;93;12;56;82,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p23:target_t2_0:source_t0_800
4184,53;81;7;158;95;58;96;43,study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p19:target_t8_1200:source_t7_800
4185,123;69;90;42;26;33;145;30,study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p03:target_t25_800:source_t13_0
4186,18;8;37;85;0;131;4;65,study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p22:target_t4_1200:source_t5_400
4187,141;40;49;157;68;119;3;67,study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p22:target_t7_400:source_t5_1200
4188,62;101;142;155;88;73;127;116,study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t19_1200:source_t7_0
4189,10;109;149;136;72;130;146;107,study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p24:target_t9_800:source_t2_800
4190,115;106;153;132;84;25;54;129,study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p25:target_t7_0:source_t5_800
4191,117;6;92;147;118;89;99;120,study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p24:target_t21_1200:source_t10_400
4192,105;16;122;104;27;45;2;28,study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p03:target_t25_0:source_t12_800
4193,66;21;15;78;152;102;135;156,study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p27:target_t16_1200:source_t1_800
4194,57;11;36;24;134;140;71;19,study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p03:target_t18_1200:source_t7_800
4195,86;14;32;35;94;133;139;47,study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p19:target_t16_1200:source_t9_800
4196,98;80;113;51;126;77;79;50,study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p19:target_t17_800:source_t11_400
4197,150;13;1;76;34;9;74;64,study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p22:target_t4_800:source_t5_0
4198,121;44;38;70;144;46;87;114,study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p24:target_t19_400:source_t6_0
4199,39;148;29;48;17;100;22;124,study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p24:target_t22_1200:source_t11_1200
4200,75;52;91;59;138;151;63,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p22:target_t4_400:source_t3_1200
4201,150;102;38;69;62;114;105;6,study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p03:target_t6_800:source_t23_0
4202,148;91;31;66;55;113;61;9,study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p03:target_t9_400:source_t23_1200
4203,74;104;152;53;57;108;17;157,study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p27:target_t21_1200:source_t2_0
4204,117;0;88;154;115;109;86;47,study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p19:target_t16_1200:source_t9_800
4205,45;145;116;52;13;136;93;92,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t5_800:source_t6_0
4206,5;63;25;134;43;100;128;101,study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t16_1200:source_t11_400
4207,35;30;34;99;2;107;51;97,study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p23:target_t8_1200:source_t9_400
4208,56;144;67;73;146;60;122;26,study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p03:target_t24_800:source_t12_0
4209,133;64;80;36;132;70;156;22,study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p03:target_t22_800:source_t8_400
4210,16;126;24;89;135;142;143;32,study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p19:target_t3_0:source_t0_800
4211,4;29;106;54;103;121;120;33,study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p19:target_t3_400:source_t0_1200
4212,58;98;14;85;75;112;44;28,study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p03:target_t25_0:source_t12_800
4213,153;8;125;21;1;90;27;76,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p22:target_t12_800:source_t11_0
4214,39;49;48;20;87;158;118;130,study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p25:target_t7_400:source_t5_1200
4215,3;82;23;42;7;96;81;151,study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p26:target_t13_800:source_t8_800
4216,138;37;72;15;139;19;50;18,study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p03:target_t18_800:source_t7_400
4217,111;137;77;141;71;10;110;59,study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p22:target_t1_400:source_t2_1200
4218,127;65;94;124;119;78;131;83,study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p23:target_t2_400:source_t0_1200
4219,84;79;149;95;12;147;41;155,study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p27:target_t16_400:source_t1_400
4220,40;140;11;68;46;129;123,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p24:target_t22_800:source_t11_400
4221,150;34;147;118;56;53;157;26,study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p03:target_t24_800:source_t12_0
4222,95;154;32;96;117;2;21;48,study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p19:target_t17_0:source_t9_1200
4223,122;42;115;35;113;41;9;3,study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p03:target_t3_1200:source_t21_400
4224,74;72;125;0;99;75;89;68,study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p22:target_t7_800:source_t6_0
4225,69;22;4;65;55;52;94;30,study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p03:target_t25_800:source_t13_0
4226,84;39;143;33;102;79;24;92,study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p23:target_t5_800:source_t6_0
4227,61;86;19;58;18;88;124;155,study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p27:target_t16_400:source_t1_400
4228,121;29;15;12;7;13;111;151,study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p26:target_t13_800:source_t8_800
4229,83;45;135;64;145;67;10;127,study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p25:target_t6_800:source_t5_0
4230,63;46;100;101;20;49;139;81,study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p22:target_t13_1200:source_t14_400
4231,106;60;130;1;5;73;8;141,study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p26:target_t2_0:source_t1_400
4232,90;114;138;134;38;136;93;148,study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p26:target_t5_1200:source_t7_1200
4233,51;128;129;103;80;40;120;16,study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p03:target_t18_0:source_t2_800
4234,97;107;112;98;133;123;158;109,study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p24:target_t15_0:source_t3_0
4235,104;25;119;87;110;152;54;85,study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p23:target_t2_1200:source_t1_400
4236,62;57;78;6;149;70;132;47,study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p19:target_t16_1200:source_t9_800
4237,31;156;146;11;28;91;137;76,study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t12_800:source_t11_0
4238,142;105;14;126;144;153;77;82,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p23:target_t2_0:source_t0_800
4239,71;59;116;27;108;66;131;43,study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p19:target_t8_1200:source_t7_800
4240,140;37;44;23;50;36;17,study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p03:target_t18_400:source_t2_1200
4241,124;96;25;113;62;86;27;61,study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p22:target_t1_1200:source_t3_400
4242,147;16;139;66;35;11;0;23,study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p03:target_t22_1200:source_t8_800
