successful_update,pair_indices,pair_keys
4174,632;658;365;154;560;394;404;94,study05/study05_p46:target_t29_1536:source_t8_0;study05/study05_p46:target_t36_512:source_t15_512;study05/study05_p43:target_t18_512:source_t0_1536;study05/study05_p10:target_t33_1536:source_t1_512;study05/study05_p45:target_t29_1536:source_t12_1536;study05/study05_p43:target_t26_1024:source_t8_0;study05/study05_p43:target_t29_1024:source_t10_1024;study05/study05_p10:target_t18_1536:source_t2_512
4175,325;55;482;237;519;59;697;453,study05/study05_p41:target_t24_0:source_t8_1024;study05/study05_p06:target_t31_0:source_t14_1024;study05/study05_p44:target_t26_1024:source_t6_1536;study05/study05_p40:target_t22_1024:source_t4_1536;study05/study05_p44:target_t35_1536:source_t3_512;study05/study05_p06:target_t32_0:source_t15_1024;study05/study05_p49:target_t21_0:source_t4_1024;study05/study05_p44:target_t19_512:source_t14_512
4176,592;727;143;391;160;139;637;167,study05/study05_p46:target_t19_512:source_t16_0;study05/study05_p50:target_t22_512:source_t4_1024;study05/study05_p10:target_t31_0:source_t15_1024;study05/study05_p43:target_t25_1536:source_t7_512;study05/study05_p10:target_t35_512:source_t2_1536;study05/study05_p10:target_t30_0:source_t14_512;study05/study05_p46:target_t31_0:source_t9_512;study05/study05_p10:target_t37_0:source_t4_1024
4177,646;396;741;269;86;224;159;582,study05/study05_p46:target_t33_512:source_t11_1024;study05/study05_p43:target_t27_0:source_t8_1024;study05/study05_p50:target_t27_1024:source_t8_0;study05/study05_p40:target_t31_0:source_t13_1024;study05/study05_p06:target_t38_1536:source_t5_512;study05/study05_p40:target_t19_0:source_t1_1024;study05/study05_p10:target_t35_0:source_t2_1024;study05/study05_p45:target_t35_1024:source_t2_0
4178,95;211;745;492;240;317;445;611,study05/study05_p10:target_t19_0:source_t2_1024;study05/study05_p24:target_t30_1536:source_t0_1024;study05/study05_p50:target_t28_1024:source_t9_0;study05/study05_p44:target_t29_0:source_t9_512;study05/study05_p40:target_t23_512:source_t5_1024;study05/study05_p41:target_t22_0:source_t6_1024;study05/study05_p44:target_t17_512:source_t11_0;study05/study05_p46:target_t24_0:source_t2_1536
4179,578;336;31;327;459;470;253;15,study05/study05_p45:target_t34_1024:source_t1_0;study05/study05_p41:target_t26_1536:source_t11_512;study05/study05_p06:target_t24_1536:source_t8_512;study05/study05_p41:target_t24_1024:source_t9_0;study05/study05_p44:target_t20_1536:source_t1_0;study05/study05_p44:target_t23_1024:source_t3_1536;study05/study05_p40:target_t26_1536:source_t8_1536;study05/study05_p06:target_t20_1536:source_t4_512
4180,477;231;331;313;649;176;413;410,study05/study05_p44:target_t25_512:source_t5_1024;study05/study05_p40:target_t21_0:source_t3_512;study05/study05_p41:target_t25_1024:source_t10_0;study05/study05_p41:target_t21_0:source_t5_1024;study05/study05_p46:target_t34_0:source_t12_1536;study05/study05_p24:target_t17_512:source_t6_1024;study05/study05_p43:target_t32_0:source_t14_512;study05/study05_p43:target_t31_512:source_t12_1536
4181,634;128;423;233;348;288;504;338,study05/study05_p46:target_t30_512:source_t8_1024;study05/study05_p10:target_t27_512:source_t11_512;study05/study05_p43:target_t35_0:source_t1_1536;study05/study05_p40:target_t21_1024:source_t3_1536;study05/study05_p41:target_t29_1536:source_t0_512;study05/study05_p40:target_t35_1536:source_t0_1536;study05/study05_p44:target_t32_0:source_t14_512;study05/study05_p41:target_t27_512:source_t11_1536
4182,53;550;44;476;6;252;179;489,study05/study05_p06:target_t30_1024:source_t14_0;study05/study05_p45:target_t26_1024:source_t9_1536;study05/study05_p06:target_t28_512:source_t11_1024;study05/study05_p44:target_t25_0:source_t5_512;study05/study05_p06:target_t18_1024:source_t2_0;study05/study05_p40:target_t26_1024:source_t8_1024;study05/study05_p24:target_t21_512:source_t7_512;study05/study05_p44:target_t28_512:source_t8_1024
4183,669;302;665;180;411;106;362;118,study05/study05_p49:target_t11_512:source_t8_512;study05/study05_p41:target_t18_512:source_t2_1536;study05/study05_p46:target_t38_0:source_t17_0;study05/study05_p24:target_t21_1024:source_t7_1024;study05/study05_p43:target_t31_1024:source_t13_0;study05/study05_p10:target_t21_1536:source_t5_512;study05/study05_p41:target_t33_1024:source_t3_1536;study05/study05_p10:target_t24_1536:source_t8_512
4184,255;199;119;69;88;193;115;559,study05/study05_p40:target_t27_512:source_t9_512;study05/study05_p24:target_t27_1536:source_t14_0;study05/study05_p10:target_t25_0:source_t8_1024;study05/study05_p06:target_t34_1024:source_t1_0;study05/study05_p10:target_t17_512:source_t0_1536;study05/study05_p24:target_t26_512:source_t10_1536;study05/study05_p10:target_t24_0:source_t7_1024;study05/study05_p45:target_t29_1024:source_t12_512
4185,215;386;200;572;172;640;722;359,study05/study05_p24:target_t31_1536:source_t1_1024;study05/study05_p43:target_t24_1024:source_t6_0;study05/study05_p24:target_t28_0:source_t14_512;study05/study05_p45:target_t32_1536:source_t16_512;study05/study05_p10:target_t38_512:source_t5_1536;study05/study05_p46:target_t31_1536:source_t10_0;study05/study05_p50:target_t20_1536:source_t3_512;study05/study05_p41:target_t32_1536:source_t3_0
4186,543;444;757;580;675;2;58;635,study05/study05_p45:target_t24_1536:source_t8_0;study05/study05_p44:target_t17_0:source_t10_1024;study05/study05_p50:target_t32_512:source_t12_0;study05/study05_p45:target_t35_0:source_t1_1024;study05/study05_p49:target_t13_0:source_t10_0;study05/study05_p06:target_t17_1024:source_t1_0;study05/study05_p06:target_t31_1536:source_t15_512;study05/study05_p46:target_t30_1024:source_t8_1536
4187,673;12;208;184;368;555;557;416,study05/study05_p49:target_t12_1024:source_t9_1024;study05/study05_p06:target_t20_0:source_t3_1024;study05/study05_p24:target_t30_0:source_t16_1536;study05/study05_p24:target_t23_1024:source_t8_1024;study05/study05_p43:target_t19_0:source_t1_1024;study05/study05_p45:target_t27_1536:source_t11_0;study05/study05_p45:target_t29_0:source_t11_1536;study05/study05_p43:target_t32_1536:source_t0_0
4188,475;650;746;638;628;660;202;599,study05/study05_p44:target_t24_1536:source_t5_0;study05/study05_p46:target_t34_512:source_t13_0;study05/study05_p50:target_t28_1536:source_t9_512;study05/study05_p46:target_t31_512:source_t9_1024;study05/study05_p46:target_t28_1536:source_t7_0;study05/study05_p46:target_t36_1536:source_t15_1536;study05/study05_p24:target_t28_1024:source_t15_0;study05/study05_p46:target_t21_0:source_t17_1536
4189,265;343;247;271;516;116;481;678,study05/study05_p40:target_t29_1536:source_t12_1024;study05/study05_p41:target_t28_1024:source_t14_1024;study05/study05_p40:target_t25_0:source_t7_512;study05/study05_p40:target_t31_1024:source_t14_1024;study05/study05_p44:target_t35_0:source_t2_1024;study05/study05_p10:target_t24_512:source_t7_1536;study05/study05_p44:target_t26_512:source_t6_1024;study05/study05_p49:target_t13_1536:source_t10_1536
4190,641;248;333;614;310;67;761;700,study05/study05_p46:target_t32_0:source_t10_512;study05/study05_p40:target_t25_512:source_t7_1024;study05/study05_p41:target_t26_0:source_t10_1024;study05/study05_p46:target_t24_1536:source_t3_1024;study05/study05_p41:target_t20_512:source_t4_1536;study05/study05_p06:target_t34_0:source_t0_1024;study05/study05_p50:target_t34_0:source_t13_0;study05/study05_p49:target_t21_1536:source_t5_512
4191,529;574;397;222;329;54;121;636,study05/study05_p45:target_t19_1536:source_t4_512;study05/study05_p45:target_t33_1024:source_t0_0;study05/study05_p43:target_t27_512:source_t8_1536;study05/study05_p40:target_t18_1024:source_t1_0;study05/study05_p41:target_t25_0:source_t9_1024;study05/study05_p06:target_t30_1536:source_t14_512;study05/study05_p10:target_t25_1024:source_t9_512;study05/study05_p46:target_t30_1536:source_t9_0
4192,667;565;210;85;213;454;364;80,study05/study05_p46:target_t38_1024:source_t17_1024;study05/study05_p45:target_t31_0:source_t14_0;study05/study05_p24:target_t30_1024:source_t0_512;study05/study05_p06:target_t38_1024:source_t5_0;study05/study05_p24:target_t31_512:source_t1_0;study05/study05_p44:target_t19_1024:source_t14_1536;study05/study05_p43:target_t18_0:source_t0_1024;study05/study05_p06:target_t37_512:source_t3_1536
4193,723;68;175;618;266;536;594;126,study05/study05_p50:target_t21_0:source_t3_1024;study05/study05_p06:target_t34_512:source_t0_1536;study05/study05_p24:target_t17_0:source_t6_512;study05/study05_p46:target_t25_1536:source_t4_1024;study05/study05_p40:target_t30_0:source_t12_1536;study05/study05_p45:target_t22_0:source_t6_0;study05/study05_p46:target_t19_1536:source_t16_1024;study05/study05_p10:target_t26_1536:source_t10_1024
4194,26;765;439;7;584;630;355;508,study05/study05_p06:target_t23_1024:source_t7_0;study05/study05_p50:target_t35_512:source_t14_0;study05/study05_p44:target_t15_1536:source_t8_1536;study05/study05_p06:target_t18_1536:source_t2_512;study05/study05_p45:target_t36_512:source_t2_1024;study05/study05_p46:target_t29_512:source_t7_1024;study05/study05_p41:target_t31_1024:source_t2_0;study05/study05_p44:target_t33_0:source_t0_1024
4195,142;540;717;381;689;752;595;318,study05/study05_p10:target_t30_1536:source_t15_512;study05/study05_p45:target_t23_1024:source_t7_0;study05/study05_p50:target_t19_0:source_t2_0;study05/study05_p43:target_t22_1536:source_t4_1536;study05/study05_p49:target_t18_512:source_t2_1024;study05/study05_p50:target_t30_512:source_t10_1536;study05/study05_p46:target_t20_0:source_t16_1536;study05/study05_p41:target_t22_512:source_t6_1536
4196,114;392;681;520;102;702;452;363,study05/study05_p10:target_t23_1536:source_t7_512;study05/study05_p43:target_t26_0:source_t7_1024;study05/study05_p49:target_t14_1536:source_t0_1024;study05/study05_p45:target_t17_0:source_t2_0;study05/study05_p10:target_t20_1536:source_t4_512;study05/study05_p49:target_t23_0:source_t5_1536;study05/study05_p44:target_t19_0:source_t13_1536;study05/study05_p41:target_t33_1536:source_t4_0
4197,156;261;350;35;544;507;436;101,study05/study05_p10:target_t34_512:source_t1_1536;study05/study05_p40:target_t28_1536:source_t11_0;study05/study05_p41:target_t30_512:source_t0_1536;study05/study05_p06:target_t25_1536:source_t9_512;study05/study05_p45:target_t25_0:source_t8_512;study05/study05_p44:target_t32_1536:source_t0_512;study05/study05_p44:target_t15_0:source_t8_0;study05/study05_p10:target_t20_1024:source_t4_0
4198,631;75;414;596;206;496;522;480,study05/study05_p46:target_t29_1024:source_t7_1536;study05/study05_p06:target_t36_0:source_t2_1024;study05/study05_p43:target_t32_512:source_t15_0;study05/study05_p46:target_t20_512:source_t17_0;study05/study05_p24:target_t29_1024:source_t16_512;study05/study05_p44:target_t30_0:source_t11_0;study05/study05_p45:target_t18_0:source_t2_1024;study05/study05_p44:target_t26_0:source_t6_512
4199,52;192;674;312;693;696;109;383,study05/study05_p06:target_t30_512:source_t13_1536;study05/study05_p24:target_t26_0:source_t10_1024;study05/study05_p49:target_t12_1536:source_t9_1536;study05/study05_p41:target_t20_1536:source_t5_512;study05/study05_p49:target_t19_1024:source_t3_1024;study05/study05_p49:target_t20_1536:source_t4_512;study05/study05_p10:target_t22_1024:source_t6_0;study05/study05_p43:target_t23_1536:source_t5_512
4200,478;462;597;545;684;443;588;77,study05/study05_p44:target_t25_1024:source_t5_1536;study05/study05_p44:target_t21_1024:source_t1_1536;study05/study05_p46:target_t20_1024:source_t17_512;study05/study05_p45:target_t25_512:source_t8_1024;study05/study05_p49:target_t15_1024:source_t1_512;study05/study05_p44:target_t16_1536:source_t9_1536;study05/study05_p46:target_t18_512:source_t15_0;study05/study05_p06:target_t36_1024:source_t3_0
4201,466;71;505;104;538;568;767;209,study05/study05_p44:target_t22_1024:source_t2_1536;study05/study05_p06:target_t35_0:source_t1_1024;study05/study05_p44:target_t32_512:source_t14_1536;study05/study05_p10:target_t21_512:source_t4_1536;study05/study05_p45:target_t23_0:source_t6_1024;study05/study05_p45:target_t31_1536:source_t15_512;study05/study05_p50:target_t35_1536:source_t14_1024;study05/study05_p24:target_t30_512:source_t0_0
4202,169;181;221;694;290;110;456;527,study05/study05_p10:target_t37_1024:source_t5_0;study05/study05_p24:target_t22_1536:source_t7_1536;study05/study05_p40:target_t18_512:source_t0_1536;study05/study05_p49:target_t19_1536:source_t3_1536;study05/study05_p40:target_t36_512:source_t1_512;study05/study05_p10:target_t22_1536:source_t6_512;study05/study05_p44:target_t20_0:source_t0_512;study05/study05_p45:target_t19_512:source_t3_1536
4203,408;537;657;662;420;576;468;487,study05/study05_p43:target_t30_1536:source_t11_1024;study05/study05_p45:target_t22_1536:source_t6_512;study05/study05_p46:target_t36_0:source_t15_0;study05/study05_p46:target_t37_512:source_t16_512;study05/study05_p43:target_t34_512:source_t1_0;study05/study05_p45:target_t34_0:source_t0_1024;study05/study05_p44:target_t23_0:source_t3_512;study05/study05_p44:target_t27_1536:source_t8_0
4204,683;384;14;502;262;132;753;89,study05/study05_p49:target_t15_512:source_t1_0;study05/study05_p43:target_t24_0:source_t5_1024;study05/study05_p06:target_t20_1024:source_t4_0;study05/study05_p44:target_t31_1024:source_t13_512;study05/study05_p40:target_t29_0:source_t11_512;study05/study05_p10:target_t28_512:source_t12_1024;study05/study05_p50:target_t31_0:source_t11_0;study05/study05_p10:target_t17_1024:source_t1_0
4205,449;389;173;531;685;137;495;760,study05/study05_p44:target_t18_512:source_t12_1024;study05/study05_p43:target_t25_512:source_t6_1536;study05/study05_p10:target_t38_1024:source_t6_0;study05/study05_p45:target_t20_512:source_t4_1536;study05/study05_p49:target_t15_1536:source_t1_1024;study05/study05_p10:target_t29_1024:source_t13_1536;study05/study05_p44:target_t29_1536:source_t10_1024;study05/study05_p50:target_t33_1536:source_t12_1536
4206,528;542;315;601;586;23;155;532,study05/study05_p45:target_t19_1024:source_t4_0;study05/study05_p45:target_t24_1024:source_t7_1024;study05/study05_p41:target_t21_1024:source_t6_0;study05/study05_p46:target_t21_1024:source_t0_512;study05/study05_p45:target_t36_1536:source_t3_0;study05/study05_p06:target_t22_1536:source_t6_512;study05/study05_p10:target_t34_0:source_t1_1024;study05/study05_p45:target_t20_1536:source_t5_0
4207,498;204;112;250;567;117;663;61,study05/study05_p44:target_t30_1024:source_t11_1024;study05/study05_p24:target_t29_0:source_t15_1024;study05/study05_p10:target_t23_512:source_t6_1536;study05/study05_p40:target_t25_1536:source_t8_0;study05/study05_p45:target_t31_1024:source_t14_1536;study05/study05_p10:target_t24_1024:source_t8_0;study05/study05_p46:target_t37_1024:source_t16_1024;study05/study05_p06:target_t32_1024:source_t16_0
4208,11;421;243;83;242;579;483;91,study05/study05_p06:target_t19_1536:source_t3_512;study05/study05_p43:target_t34_1024:source_t1_512;study05/study05_p40:target_t24_0:source_t6_512;study05/study05_p06:target_t38_0:source_t4_1024;study05/study05_p40:target_t23_1536:source_t6_0;study05/study05_p45:target_t34_1536:source_t1_512;study05/study05_p44:target_t26_1536:source_t7_0;study05/study05_p10:target_t18_0:source_t1_1024
4209,395;168;82;124;680;617;627;742,study05/study05_p43:target_t26_1536:source_t8_512;study05/study05_p10:target_t37_512:source_t4_1536;study05/study05_p06:target_t37_1536:source_t4_512;study05/study05_p10:target_t26_512:source_t10_0;study05/study05_p49:target_t14_1024:source_t0_512;study05/study05_p46:target_t25_1024:source_t4_512;study05/study05_p46:target_t28_1024:source_t6_1536;study05/study05_p50:target_t27_1536:source_t8_512
4210,686;17;279;625;714;186;563;738,study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p06:target_t21_512:source_t4_1536;study05/study05_p40:target_t33_1024:source_t16_1024;study05/study05_p46:target_t27_1024:source_t6_512;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p24:target_t24_512:source_t9_0;study05/study05_p45:target_t30_1024:source_t13_1024;study05/study05_p50:target_t26_1536:source_t7_512
4211,330;668;417;743;122;334;259;56,study05/study05_p41:target_t25_512:source_t9_1536;study05/study05_p46:target_t38_1536:source_t17_1536;study05/study05_p43:target_t33_0:source_t0_512;study05/study05_p50:target_t28_0:source_t8_1024;study05/study05_p10:target_t25_1536:source_t9_1024;study05/study05_p41:target_t26_512:source_t10_1536;study05/study05_p40:target_t28_512:source_t10_1024;study05/study05_p06:target_t31_512:source_t14_1536
4212,571;22;407;341;695;441;319;151,study05/study05_p45:target_t32_1024:source_t16_0;study05/study05_p06:target_t22_1024:source_t6_0;study05/study05_p43:target_t30_1024:source_t11_512;study05/study05_p41:target_t28_0:source_t13_512;study05/study05_p49:target_t20_0:source_t4_0;study05/study05_p44:target_t16_512:source_t9_512;study05/study05_p41:target_t22_1024:source_t7_0;study05/study05_p10:target_t33_0:source_t0_1024
4213,205;551;241;479;16;90;123;406,study05/study05_p24:target_t29_512:source_t16_0;study05/study05_p45:target_t26_1536:source_t10_0;study05/study05_p40:target_t23_1024:source_t5_1536;study05/study05_p44:target_t25_1536:source_t6_0;study05/study05_p06:target_t21_0:source_t4_1024;study05/study05_p10:target_t17_1536:source_t1_512;study05/study05_p10:target_t26_0:source_t9_1536;study05/study05_p43:target_t30_512:source_t11_0
4214,608;60;605;354;704;589;337;766,study05/study05_p46:target_t23_512:source_t2_0;study05/study05_p06:target_t32_512:source_t15_1536;study05/study05_p46:target_t22_1024:source_t1_512;study05/study05_p41:target_t31_512:source_t1_1536;study05/study05_p49:target_t23_1024:source_t6_1536;study05/study05_p46:target_t18_1024:source_t15_512;study05/study05_p41:target_t27_0:source_t11_1024;study05/study05_p50:target_t35_1024:source_t14_512
4215,573;447;472;150;607;604;93;376,study05/study05_p45:target_t33_512:source_t16_1024;study05/study05_p44:target_t17_1536:source_t11_1024;study05/study05_p44:target_t24_0:source_t4_512;study05/study05_p10:target_t32_1536:source_t0_512;study05/study05_p46:target_t23_0:source_t1_1536;study05/study05_p46:target_t22_512:source_t1_0;study05/study05_p10:target_t18_1024:source_t2_0;study05/study05_p43:target_t21_1024:source_t3_1024
4216,344;514;300;25;145;320;412;236,study05/study05_p41:target_t28_1536:source_t15_0;study05/study05_p44:target_t34_1024:source_t2_0;study05/study05_p41:target_t17_1536:source_t2_512;study05/study05_p06:target_t23_512:source_t6_1536;study05/study05_p10:target_t31_1024:source_t16_0;study05/study05_p41:target_t22_1536:source_t7_512;study05/study05_p43:target_t31_1536:source_t13_512;study05/study05_p40:target_t22_512:source_t4_1024
4217,49;28;374;223;405;750;672;153,study05/study05_p06:target_t29_1024:source_t13_0;study05/study05_p06:target_t24_0:source_t7_1024;study05/study05_p43:target_t20_1024:source_t3_0;study05/study05_p40:target_t18_1536:source_t1_512;study05/study05_p43:target_t30_0:source_t10_1536;study05/study05_p50:target_t29_1536:source_t10_512;study05/study05_p49:target_t12_512:source_t9_512;study05/study05_p10:target_t33_1024:source_t1_0
4218,642;218;740;621;587;166;34;549,study05/study05_p46:target_t32_512:source_t10_1024;study05/study05_p24:target_t32_1024:source_t2_512;study05/study05_p50:target_t27_512:source_t7_1536;study05/study05_p46:target_t26_1024:source_t5_512;study05/study05_p46:target_t18_0:source_t14_1536;study05/study05_p10:target_t36_1536:source_t4_512;study05/study05_p06:target_t25_1024:source_t9_0;study05/study05_p45:target_t26_512:source_t9_1024
4219,140;512;234;759;707;583;33;736,study05/study05_p10:target_t30_512:source_t14_1024;study05/study05_p44:target_t34_0:source_t1_1024;study05/study05_p40:target_t21_1536:source_t4_0;study05/study05_p50:target_t33_1024:source_t12_1024;study05/study05_p49:target_t24_1024:source_t7_1536;study05/study05_p45:target_t35_1536:source_t2_512;study05/study05_p06:target_t25_512:source_t8_1536;study05/study05_p50:target_t25_1536:source_t6_1536
4220,20;562;278;84;275;81;701;96,study05/study05_p06:target_t22_0:source_t5_1024;study05/study05_p45:target_t30_512:source_t13_512;study05/study05_p40:target_t33_512:source_t16_512;study05/study05_p06:target_t38_512:source_t4_1536;study05/study05_p40:target_t32_1024:source_t15_1024;study05/study05_p06:target_t37_1024:source_t4_0;study05/study05_p49:target_t22_1536:source_t5_1024;study05/study05_p10:target_t19_512:source_t2_1536
4221,228;469;399;393;284;100;409;570,study05/study05_p40:target_t20_0:source_t2_1024;study05/study05_p44:target_t23_512:source_t3_1024;study05/study05_p43:target_t27_1536:source_t9_512;study05/study05_p43:target_t26_512:source_t7_1536;study05/study05_p40:target_t34_1536:source_t17_1536;study05/study05_p10:target_t20_512:source_t3_1536;study05/study05_p43:target_t31_0:source_t11_1536;study05/study05_p45:target_t32_512:source_t15_1536
4222,245;652;62;400;731;375;174;47,study05/study05_p40:target_t24_1024:source_t6_1536;study05/study05_p46:target_t34_1536:source_t13_1024;study05/study05_p06:target_t32_1536:source_t16_512;study05/study05_p43:target_t28_0:source_t9_1024;study05/study05_p50:target_t23_1536:source_t5_1024;study05/study05_p43:target_t20_1536:source_t3_512;study05/study05_p10:target_t38_1536:source_t6_512;study05/study05_p06:target_t29_0:source_t12_512
4223,188;419;751;323;120;87;585;553,study05/study05_p24:target_t24_1536:source_t9_1024;study05/study05_p43:target_t34_0:source_t0_1536;study05/study05_p50:target_t30_0:source_t10_1024;study05/study05_p41:target_t23_1024:source_t8_0;study05/study05_p10:target_t25_512:source_t9_0;study05/study05_p10:target_t17_0:source_t0_1024;study05/study05_p45:target_t36_1024:source_t2_1536;study05/study05_p45:target_t27_512:source_t10_1024
4224,369;609;461;133;488;432;10;706,study05/study05_p43:target_t19_512:source_t1_1536;study05/study05_p46:target_t23_1024:source_t2_512;study05/study05_p44:target_t21_512:source_t1_1024;study05/study05_p10:target_t28_1024:source_t12_1536;study05/study05_p44:target_t28_0:source_t8_512;study05/study05_p43:target_t38_0:source_t4_0;study05/study05_p06:target_t19_1024:source_t3_0;study05/study05_p49:target_t24_512:source_t7_1024
4225,491;592;317;577;270;112;13;292,study05/study05_p44:target_t28_1536:source_t9_0;study05/study05_p46:target_t19_512:source_t16_0;study05/study05_p41:target_t22_0:source_t6_1024;study05/study05_p45:target_t34_512:source_t0_1536;study05/study05_p40:target_t31_512:source_t14_512;study05/study05_p10:target_t23_512:source_t6_1536;study05/study05_p06:target_t20_512:source_t3_1536;study05/study05_p40:target_t36_1536:source_t1_1536
4226,44;335;421;19;46;139;319;320,study05/study05_p06:target_t28_512:source_t11_1024;study05/study05_p41:target_t26_1024:source_t11_0;study05/study05_p43:target_t34_1024:source_t1_512;study05/study05_p06:target_t21_1536:source_t5_512;study05/study05_p06:target_t28_1536:source_t12_0;study05/study05_p10:target_t30_0:source_t14_512;study05/study05_p41:target_t22_1024:source_t7_0;study05/study05_p41:target_t22_1536:source_t7_512
4227,609;711;727;459;8;359;363;411,study05/study05_p46:target_t23_1024:source_t2_512;study05/study05_p50:target_t16_0:source_t0_1024;study05/study05_p50:target_t22_512:source_t4_1024;study05/study05_p44:target_t20_1536:source_t1_0;study05/study05_p06:target_t19_0:source_t2_1024;study05/study05_p41:target_t32_1536:source_t3_0;study05/study05_p41:target_t33_1536:source_t4_0;study05/study05_p43:target_t31_1024:source_t13_0
4228,4;6;534;202;277;718;417;633,study05/study05_p06:target_t18_0:source_t1_1024;study05/study05_p06:target_t18_1024:source_t2_0;study05/study05_p45:target_t21_512:source_t5_1024;study05/study05_p24:target_t28_1024:source_t15_0;study05/study05_p40:target_t33_0:source_t16_0;study05/study05_p50:target_t19_512:source_t2_512;study05/study05_p43:target_t33_0:source_t0_512;study05/study05_p46:target_t30_0:source_t8_512
4229,169;674;329;358;439;544;337;30,study05/study05_p10:target_t37_1024:source_t5_0;study05/study05_p49:target_t12_1536:source_t9_1536;study05/study05_p41:target_t25_0:source_t9_1024;study05/study05_p41:target_t32_1024:source_t2_1536;study05/study05_p44:target_t15_1536:source_t8_1536;study05/study05_p45:target_t25_0:source_t8_512;study05/study05_p41:target_t27_0:source_t11_1024;study05/study05_p06:target_t24_1024:source_t8_0
4230,186;637;173;725;391;552;49;620,study05/study05_p24:target_t24_512:source_t9_0;study05/study05_p46:target_t31_0:source_t9_512;study05/study05_p10:target_t38_1024:source_t6_0;study05/study05_p50:target_t21_1024:source_t4_0;study05/study05_p43:target_t25_1536:source_t7_512;study05/study05_p45:target_t27_0:source_t10_512;study05/study05_p06:target_t29_1024:source_t13_0;study05/study05_p46:target_t26_512:source_t5_0
4231,271;599;248;111;731;576;616;555,study05/study05_p40:target_t31_1024:source_t14_1024;study05/study05_p46:target_t21_0:source_t17_1536;study05/study05_p40:target_t25_512:source_t7_1024;study05/study05_p10:target_t23_0:source_t6_1024;study05/study05_p50:target_t23_1536:source_t5_1024;study05/study05_p45:target_t34_0:source_t0_1024;study05/study05_p46:target_t25_512:source_t4_0;study05/study05_p45:target_t27_1536:source_t11_0
4232,318;108;630;398;593;545;141;714,study05/study05_p41:target_t22_512:source_t6_1536;study05/study05_p10:target_t22_512:source_t5_1536;study05/study05_p46:target_t29_512:source_t7_1024;study05/study05_p43:target_t27_1024:source_t9_0;study05/study05_p46:target_t19_1024:source_t16_512;study05/study05_p45:target_t25_512:source_t8_1024;study05/study05_p10:target_t30_1024:source_t15_0;study05/study05_p50:target_t17_1536:source_t1_512
4233,71;299;60;751;67;229;549;348,study05/study05_p06:target_t35_0:source_t1_1024;study05/study05_p41:target_t17_1024:source_t2_0;study05/study05_p06:target_t32_512:source_t15_1536;study05/study05_p50:target_t30_0:source_t10_1024;study05/study05_p06:target_t34_0:source_t0_1024;study05/study05_p40:target_t20_512:source_t2_1536;study05/study05_p45:target_t26_512:source_t9_1024;study05/study05_p41:target_t29_1536:source_t0_512
4234,123;185;759;567;590;410;612;721,study05/study05_p10:target_t26_0:source_t9_1536;study05/study05_p24:target_t24_0:source_t8_1536;study05/study05_p50:target_t33_1024:source_t12_1024;study05/study05_p45:target_t31_1024:source_t14_1536;study05/study05_p46:target_t18_1536:source_t15_1024;study05/study05_p43:target_t31_512:source_t12_1536;study05/study05_p46:target_t24_512:source_t3_0;study05/study05_p50:target_t20_1024:source_t3_0
4235,583;736;415;451;556;197;168;217,study05/study05_p45:target_t35_1536:source_t2_512;study05/study05_p50:target_t25_1536:source_t6_1536;study05/study05_p43:target_t32_1024:source_t16_0;study05/study05_p44:target_t18_1536:source_t13_512;study05/study05_p45:target_t28_1536:source_t11_512;study05/study05_p24:target_t27_512:source_t13_512;study05/study05_p10:target_t37_512:source_t4_1536;study05/study05_p24:target_t32_512:source_t2_0
4236,246;26;666;695;475;95;189;539,study05/study05_p40:target_t24_1536:source_t7_0;study05/study05_p06:target_t23_1024:source_t7_0;study05/study05_p46:target_t38_512:source_t17_512;study05/study05_p49:target_t20_0:source_t4_0;study05/study05_p44:target_t24_1536:source_t5_0;study05/study05_p10:target_t19_0:source_t2_1024;study05/study05_p24:target_t25_512:source_t9_1536;study05/study05_p45:target_t23_512:source_t6_1536
4237,675;724;436;684;237;380;113;643,study05/study05_p49:target_t13_0:source_t10_0;study05/study05_p50:target_t21_512:source_t3_1536;study05/study05_p44:target_t15_0:source_t8_0;study05/study05_p49:target_t15_1024:source_t1_512;study05/study05_p40:target_t22_1024:source_t4_1536;study05/study05_p43:target_t22_1024:source_t4_1024;study05/study05_p10:target_t23_1024:source_t7_0;study05/study05_p46:target_t32_1024:source_t10_1536
4238,249;760;560;341;432;723;74;346,study05/study05_p40:target_t25_1024:source_t7_1536;study05/study05_p50:target_t33_1536:source_t12_1536;study05/study05_p45:target_t29_1536:source_t12_1536;study05/study05_p41:target_t28_0:source_t13_512;study05/study05_p43:target_t38_0:source_t4_0;study05/study05_p50:target_t21_0:source_t3_1024;study05/study05_p06:target_t35_1536:source_t2_512;study05/study05_p41:target_t29_512:source_t15_1536
4239,752;617;53;688;244;652;465;676,study05/study05_p50:target_t30_512:source_t10_1536;study05/study05_p46:target_t25_1024:source_t4_512;study05/study05_p06:target_t30_1024:source_t14_0;study05/study05_p49:target_t18_0:source_t2_512;study05/study05_p40:target_t24_512:source_t6_1024;study05/study05_p46:target_t34_1536:source_t13_1024;study05/study05_p44:target_t22_512:source_t2_1024;study05/study05_p49:target_t13_512:source_t10_512
