successful_update,pair_indices,pair_keys
4461,36;50;151;228;243;210;117;188,study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p03:target_t22_1200:source_t11_0;study02/study02_p14:target_t15_400:source_t13_800;study02/study02_p17:target_t20_1200:source_t2_0;study02/study02_p18:target_t20_800:source_t13_800;study02/study02_p17:target_t7_800:source_t19_800;study02/study02_p12:target_t10_1200:source_t4_0;study02/study02_p16:target_t11_1200:source_t5_800
4462,42;216;39;173;62;48;156;55,study02/study02_p03:target_t13_400:source_t6_800;study02/study02_p17:target_t13_400:source_t22_0;study02/study02_p03:target_t12_400:source_t4_1200;study02/study02_p15:target_t17_0:source_t6_1200;study02/study02_p06:target_t8_400:source_t14_400;study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p15:target_t3_800:source_t0_800;study02/study02_p06:target_t4_800:source_t10_800
4463,81;102;104;21;126;121;7;87,study02/study02_p10:target_t14_0:source_t18_1200;study02/study02_p11:target_t21_400:source_t3_1200;study02/study02_p11:target_t21_1200:source_t4_400;study02/study02_p03:target_t0_800:source_t21_800;study02/study02_p13:target_t4_0:source_t7_400;study02/study02_p12:target_t14_1200:source_t11_0;study02/study02_p02:target_t10_1200:source_t6_400;study02/study02_p10:target_t19_1200:source_t21_800
4464,132;85;24;78,study02/study02_p13:target_t10_800:source_t9_1200;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p03:target_t3_400:source_t23_400;study02/study02_p10:target_t10_400:source_t17_1200
4465,132;13;37;138;175;234;130;232,study02/study02_p13:target_t10_800:source_t9_1200;study02/study02_p02:target_t14_800:source_t9_1200;study02/study02_p03:target_t8_1200:source_t4_400;study02/study02_p14:target_t1_0:source_t0_800;study02/study02_p15:target_t22_0:source_t12_400;study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p13:target_t6_1200:source_t9_400;study02/study02_p18:target_t0_400:source_t9_1200
4466,172;89;105;170;75;34;168;181,study02/study02_p15:target_t16_1200:source_t6_800;study02/study02_p11:target_t1_400:source_t20_400;study02/study02_p11:target_t22_0:source_t4_800;study02/study02_p15:target_t16_0:source_t6_0;study02/study02_p10:target_t3_400:source_t16_1200;study02/study02_p03:target_t8_0:source_t2_800;study02/study02_p15:target_t14_400:source_t5_800;study02/study02_p16:target_t4_0:source_t2_1200
4467,88;80;216;69;121;0;107;153,study02/study02_p11:target_t1_0:source_t20_0;study02/study02_p10:target_t11_400:source_t18_400;study02/study02_p17:target_t13_400:source_t22_0;study02/study02_p06:target_t15_1200:source_t18_800;study02/study02_p12:target_t14_1200:source_t11_0;study02/study02_p02:target_t2_0:source_t3_800;study02/study02_p12:target_t2_0:source_t0_0;study02/study02_p14:target_t19_400:source_t14_0
4468,22;210;98;155;30;106;167;92,study02/study02_p03:target_t0_1200:source_t21_1200;study02/study02_p17:target_t7_800:source_t19_800;study02/study02_p11:target_t11_1200:source_t2_800;study02/study02_p14:target_t22_0:source_t14_800;study02/study02_p03:target_t7_0:source_t24_1200;study02/study02_p11:target_t22_400:source_t4_1200;study02/study02_p15:target_t14_0:source_t5_400;study02/study02_p11:target_t7_800:source_t0_0
4469,198;46;151;204;70;135;215;59,study02/study02_p16:target_t20_400:source_t10_0;study02/study02_p03:target_t15_1200:source_t9_800;study02/study02_p14:target_t15_400:source_t13_800;study02/study02_p17:target_t0_400:source_t14_1200;study02/study02_p06:target_t19_1200:source_t20_0;study02/study02_p13:target_t11_800:source_t12_800;study02/study02_p17:target_t13_0:source_t21_1200;study02/study02_p06:target_t6_800:source_t13_800
4470,179;191;206;67;54;165;236;197,study02/study02_p16:target_t0_800:source_t2_400;study02/study02_p16:target_t15_800:source_t7_800;study02/study02_p17:target_t5_0:source_t15_400;study02/study02_p06:target_t15_0:source_t17_800;study02/study02_p06:target_t4_0:source_t10_400;study02/study02_p15:target_t10_0:source_t4_1200;study02/study02_p18:target_t10_0:source_t11_1200;study02/study02_p16:target_t20_0:source_t9_0
4471,154;222;159;33;192;182;231;200,study02/study02_p14:target_t19_1200:source_t14_400;study02/study02_p17:target_t18_0:source_t24_800;study02/study02_p15:target_t7_400:source_t1_400;study02/study02_p03:target_t7_1200:source_t2_400;study02/study02_p16:target_t15_1200:source_t7_1200;study02/study02_p16:target_t4_400:source_t3_0;study02/study02_p17:target_t23_800:source_t2_1200;study02/study02_p16:target_t20_1200:source_t10_800
4472,148;112;225;115;97;221;239;21,study02/study02_p14:target_t10_800:source_t11_400;study02/study02_p12:target_t7_400:source_t1_1200;study02/study02_p17:target_t20_0:source_t25_800;study02/study02_p12:target_t9_800:source_t3_800;study02/study02_p11:target_t11_800:source_t2_400;study02/study02_p17:target_t16_1200:source_t24_400;study02/study02_p18:target_t16_400:source_t12_800;study02/study02_p03:target_t0_800:source_t21_800
4473,19;93;131;36;15;230;66;238,study02/study02_p03:target_t0_0:source_t20_800;study02/study02_p11:target_t8_0:source_t0_400;study02/study02_p13:target_t8_1200:source_t9_800;study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p02:target_t18_0:source_t11_400;study02/study02_p17:target_t23_400:source_t2_800;study02/study02_p06:target_t11_800:source_t17_400;study02/study02_p18:target_t10_800:source_t12_400
4474,199;25;31;11;5;24;81;116,study02/study02_p16:target_t20_800:source_t10_400;study02/study02_p03:target_t3_800:source_t23_800;study02/study02_p03:target_t7_400:source_t1_800;study02/study02_p02:target_t14_0:source_t9_400;study02/study02_p02:target_t10_400:source_t5_1200;study02/study02_p03:target_t3_400:source_t23_400;study02/study02_p10:target_t14_0:source_t18_1200;study02/study02_p12:target_t9_1200:source_t3_1200
4475,60;171;119;156;149;218;209;17,study02/study02_p06:target_t6_1200:source_t13_1200;study02/study02_p15:target_t16_400:source_t6_400;study02/study02_p12:target_t14_400:source_t4_800;study02/study02_p15:target_t3_800:source_t0_800;study02/study02_p14:target_t12_0:source_t13_0;study02/study02_p17:target_t13_1200:source_t22_800;study02/study02_p17:target_t7_400:source_t19_400;study02/study02_p02:target_t18_800:source_t11_1200
4476,184;18;39;1;12;122;9;4,study02/study02_p16:target_t4_1200:source_t3_800;study02/study02_p02:target_t18_1200:source_t13_0;study02/study02_p03:target_t12_400:source_t4_1200;study02/study02_p02:target_t7_0:source_t3_1200;study02/study02_p02:target_t14_400:source_t9_800;study02/study02_p12:target_t18_0:source_t11_400;study02/study02_p02:target_t12_400:source_t6_1200;study02/study02_p02:target_t10_0:source_t5_800
4477,144;226;48;183;217;28;158;201,study02/study02_p14:target_t5_400:source_t6_400;study02/study02_p17:target_t20_400:source_t25_1200;study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p16:target_t4_800:source_t3_400;study02/study02_p17:target_t13_800:source_t22_400;study02/study02_p03:target_t5_800:source_t24_400;study02/study02_p15:target_t7_0:source_t1_0;study02/study02_p16:target_t23_0:source_t14_0
4478,63;114;85;32;229;180;125;128,study02/study02_p06:target_t8_800:source_t14_800;study02/study02_p12:target_t9_400:source_t3_400;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p03:target_t7_800:source_t2_0;study02/study02_p17:target_t23_0:source_t2_400;study02/study02_p16:target_t0_1200:source_t2_800;study02/study02_p12:target_t19_400:source_t12_0;study02/study02_p13:target_t6_400:source_t7_1200
4479,42;140;124;109;26;174;51;123,study02/study02_p03:target_t13_400:source_t6_800;study02/study02_p14:target_t4_400:source_t2_800;study02/study02_p12:target_t19_0:source_t11_1200;study02/study02_p12:target_t2_1200:source_t0_800;study02/study02_p03:target_t5_0:source_t23_1200;study02/study02_p15:target_t17_400:source_t12_0;study02/study02_p06:target_t3_0:source_t9_800;study02/study02_p12:target_t18_1200:source_t11_800
4480,27;96;65;202;205;186;43;95,study02/study02_p03:target_t5_400:source_t24_0;study02/study02_p11:target_t11_0:source_t2_0;study02/study02_p06:target_t11_400:source_t17_0;study02/study02_p16:target_t23_1200:source_t14_400;study02/study02_p17:target_t0_800:source_t15_0;study02/study02_p16:target_t11_400:source_t5_0;study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p11:target_t8_1200:source_t0_1200
4481,160;94;161;134;243;129;41;208,study02/study02_p15:target_t7_1200:source_t1_800;study02/study02_p11:target_t8_800:source_t0_800;study02/study02_p15:target_t9_0:source_t1_1200;study02/study02_p13:target_t11_400:source_t12_400;study02/study02_p18:target_t20_800:source_t13_800;study02/study02_p13:target_t6_800:source_t9_0;study02/study02_p03:target_t13_0:source_t6_400;study02/study02_p17:target_t7_0:source_t15_1200
4482,240;103;23;72;173;196;44;233,study02/study02_p18:target_t16_800:source_t12_1200;study02/study02_p11:target_t21_800:source_t4_0;study02/study02_p03:target_t3_0:source_t23_0;study02/study02_p10:target_t2_400:source_t15_800;study02/study02_p15:target_t17_0:source_t6_1200;study02/study02_p16:target_t18_1200:source_t8_1200;study02/study02_p03:target_t15_400:source_t9_0;study02/study02_p18:target_t0_800:source_t11_0
4483,87;133;110;195;164;120;99;84,study02/study02_p10:target_t19_1200:source_t21_800;study02/study02_p13:target_t11_0:source_t12_0;study02/study02_p12:target_t6_0:source_t1_400;study02/study02_p16:target_t18_800:source_t8_800;study02/study02_p15:target_t9_1200:source_t4_800;study02/study02_p12:target_t14_800:source_t4_1200;study02/study02_p11:target_t14_800:source_t2_1200;study02/study02_p10:target_t19_0:source_t20_1200
4484,188;242;166;38;147;86;45;100,study02/study02_p16:target_t11_1200:source_t5_800;study02/study02_p18:target_t20_0:source_t13_400;study02/study02_p15:target_t10_800:source_t5_0;study02/study02_p03:target_t12_0:source_t4_800;study02/study02_p14:target_t10_400:source_t8_800;study02/study02_p10:target_t19_800:source_t21_400;study02/study02_p03:target_t15_800:source_t9_400;study02/study02_p11:target_t14_1200:source_t3_400
4485,76;190;237;146;49;62;203;58,study02/study02_p10:target_t3_800:source_t17_400;study02/study02_p16:target_t15_400:source_t7_400;study02/study02_p18:target_t10_400:source_t12_0;study02/study02_p14:target_t10_0:source_t8_400;study02/study02_p03:target_t22_800:source_t10_800;study02/study02_p06:target_t8_400:source_t14_400;study02/study02_p17:target_t0_0:source_t14_800;study02/study02_p06:target_t6_400:source_t12_800
4486,78;53;194;104;235;176;55;61,study02/study02_p10:target_t10_400:source_t17_1200;study02/study02_p06:target_t3_800:source_t10_0;study02/study02_p16:target_t18_400:source_t8_400;study02/study02_p11:target_t21_1200:source_t4_400;study02/study02_p18:target_t6_400:source_t11_800;study02/study02_p15:target_t22_400:source_t12_800;study02/study02_p06:target_t4_800:source_t10_800;study02/study02_p06:target_t8_0:source_t14_0
4487,141;223;82;224;214;117;163;139,study02/study02_p14:target_t4_800:source_t3_400;study02/study02_p17:target_t18_400:source_t24_1200;study02/study02_p10:target_t14_400:source_t20_0;study02/study02_p17:target_t18_1200:source_t25_400;study02/study02_p17:target_t9_1200:source_t21_800;study02/study02_p12:target_t10_1200:source_t4_0;study02/study02_p15:target_t9_800:source_t4_400;study02/study02_p14:target_t1_800:source_t2_0
4488,71;178;219;10;83;142;162;227,study02/study02_p10:target_t2_0:source_t13_800;study02/study02_p16:target_t0_400:source_t2_0;study02/study02_p17:target_t16_0:source_t22_1200;study02/study02_p02:target_t12_800:source_t9_0;study02/study02_p10:target_t14_800:source_t20_400;study02/study02_p14:target_t4_1200:source_t3_800;study02/study02_p15:target_t9_400:source_t4_0;study02/study02_p17:target_t20_800:source_t1_1200
4489,137;150;35;64;47;185;14;207,study02/study02_p13:target_t15_800:source_t14_0;study02/study02_p14:target_t15_0:source_t13_400;study02/study02_p03:target_t8_400:source_t2_1200;study02/study02_p06:target_t11_0:source_t14_1200;study02/study02_p03:target_t22_0:source_t9_1200;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p02:target_t14_1200:source_t11_0;study02/study02_p17:target_t5_1200:source_t15_800
4490,77;213;68;50;52;8;220;127,study02/study02_p10:target_t10_0:source_t17_800;study02/study02_p17:target_t9_800:source_t21_400;study02/study02_p06:target_t15_400:source_t17_1200;study02/study02_p03:target_t22_1200:source_t11_0;study02/study02_p06:target_t3_400:source_t9_1200;study02/study02_p02:target_t12_0:source_t6_800;study02/study02_p17:target_t16_800:source_t24_0;study02/study02_p13:target_t4_400:source_t7_800
4491,113;228;90;79;16;6;40;111,study02/study02_p12:target_t9_0:source_t3_0;study02/study02_p17:target_t20_1200:source_t2_0;study02/study02_p11:target_t1_800:source_t20_800;study02/study02_p10:target_t11_0:source_t18_0;study02/study02_p02:target_t18_400:source_t11_800;study02/study02_p02:target_t10_800:source_t6_0;study02/study02_p03:target_t12_800:source_t6_0;study02/study02_p12:target_t6_800:source_t1_800
4492,126;108;177;29;157;187;7;56,study02/study02_p13:target_t4_0:source_t7_400;study02/study02_p12:target_t2_800:source_t0_400;study02/study02_p16:target_t0_0:source_t1_1200;study02/study02_p03:target_t5_1200:source_t24_800;study02/study02_p15:target_t3_1200:source_t0_1200;study02/study02_p16:target_t11_800:source_t5_400;study02/study02_p02:target_t10_1200:source_t6_400;study02/study02_p06:target_t4_1200:source_t10_1200
4493,3;212;189;211;73;169;91;20,study02/study02_p02:target_t7_800:source_t5_400;study02/study02_p17:target_t9_0:source_t21_0;study02/study02_p16:target_t15_0:source_t7_0;study02/study02_p17:target_t7_1200:source_t19_1200;study02/study02_p10:target_t2_800:source_t15_1200;study02/study02_p15:target_t14_800:source_t5_1200;study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p03:target_t0_400:source_t21_400
4494,193;118;74;145;152;143;101;57,study02/study02_p16:target_t18_0:source_t8_0;study02/study02_p12:target_t14_0:source_t4_400;study02/study02_p10:target_t3_0:source_t16_800;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p14:target_t15_800:source_t13_1200;study02/study02_p14:target_t5_0:source_t3_1200;study02/study02_p11:target_t21_0:source_t3_800;study02/study02_p06:target_t6_0:source_t12_0
4495,136;102;2;241,study02/study02_p13:target_t13_800:source_t12_1200;study02/study02_p11:target_t21_400:source_t3_1200;study02/study02_p02:target_t7_400:source_t5_0;study02/study02_p18:target_t16_1200:source_t13_0
4496,164;103;66;140;219;100;67;212,study02/study02_p15:target_t9_1200:source_t4_800;study02/study02_p11:target_t21_800:source_t4_0;study02/study02_p06:target_t11_800:source_t17_400;study02/study02_p14:target_t4_400:source_t2_800;study02/study02_p17:target_t16_0:source_t22_1200;study02/study02_p11:target_t14_1200:source_t3_400;study02/study02_p06:target_t15_0:source_t17_800;study02/study02_p17:target_t9_0:source_t21_0
4497,218;96;196;139;223;225;36;201,study02/study02_p17:target_t13_1200:source_t22_800;study02/study02_p11:target_t11_0:source_t2_0;study02/study02_p16:target_t18_1200:source_t8_1200;study02/study02_p14:target_t1_800:source_t2_0;study02/study02_p17:target_t18_400:source_t24_1200;study02/study02_p17:target_t20_0:source_t25_800;study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p16:target_t23_0:source_t14_0
4498,125;188;179;237;236;81;229;108,study02/study02_p12:target_t19_400:source_t12_0;study02/study02_p16:target_t11_1200:source_t5_800;study02/study02_p16:target_t0_800:source_t2_400;study02/study02_p18:target_t10_400:source_t12_0;study02/study02_p18:target_t10_0:source_t11_1200;study02/study02_p10:target_t14_0:source_t18_1200;study02/study02_p17:target_t23_0:source_t2_400;study02/study02_p12:target_t2_800:source_t0_400
4499,190;206;151;120;211;227;133;56,study02/study02_p16:target_t15_400:source_t7_400;study02/study02_p17:target_t5_0:source_t15_400;study02/study02_p14:target_t15_400:source_t13_800;study02/study02_p12:target_t14_800:source_t4_1200;study02/study02_p17:target_t7_1200:source_t19_1200;study02/study02_p17:target_t20_800:source_t1_1200;study02/study02_p13:target_t11_0:source_t12_0;study02/study02_p06:target_t4_1200:source_t10_1200
4500,124;159;203;34;158;209;93;14,study02/study02_p12:target_t19_0:source_t11_1200;study02/study02_p15:target_t7_400:source_t1_400;study02/study02_p17:target_t0_0:source_t14_800;study02/study02_p03:target_t8_0:source_t2_800;study02/study02_p15:target_t7_0:source_t1_0;study02/study02_p17:target_t7_400:source_t19_400;study02/study02_p11:target_t8_0:source_t0_400;study02/study02_p02:target_t14_1200:source_t11_0
4501,45;160;233;182;5;46;99;26,study02/study02_p03:target_t15_800:source_t9_400;study02/study02_p15:target_t7_1200:source_t1_800;study02/study02_p18:target_t0_800:source_t11_0;study02/study02_p16:target_t4_400:source_t3_0;study02/study02_p02:target_t10_400:source_t5_1200;study02/study02_p03:target_t15_1200:source_t9_800;study02/study02_p11:target_t14_800:source_t2_1200;study02/study02_p03:target_t5_0:source_t23_1200
4502,131;32;210;205;195;64;184;127,study02/study02_p13:target_t8_1200:source_t9_800;study02/study02_p03:target_t7_800:source_t2_0;study02/study02_p17:target_t7_800:source_t19_800;study02/study02_p17:target_t0_800:source_t15_0;study02/study02_p16:target_t18_800:source_t8_800;study02/study02_p06:target_t11_0:source_t14_1200;study02/study02_p16:target_t4_1200:source_t3_800;study02/study02_p13:target_t4_400:source_t7_800
4503,126;165;239;141;74;76;213;28,study02/study02_p13:target_t4_0:source_t7_400;study02/study02_p15:target_t10_0:source_t4_1200;study02/study02_p18:target_t16_400:source_t12_800;study02/study02_p14:target_t4_800:source_t3_400;study02/study02_p10:target_t3_0:source_t16_800;study02/study02_p10:target_t3_800:source_t17_400;study02/study02_p17:target_t9_800:source_t21_400;study02/study02_p03:target_t5_800:source_t24_400
4504,148;153;119;157;186;134;215;217,study02/study02_p14:target_t10_800:source_t11_400;study02/study02_p14:target_t19_400:source_t14_0;study02/study02_p12:target_t14_400:source_t4_800;study02/study02_p15:target_t3_1200:source_t0_1200;study02/study02_p16:target_t11_400:source_t5_0;study02/study02_p13:target_t11_400:source_t12_400;study02/study02_p17:target_t13_0:source_t21_1200;study02/study02_p17:target_t13_800:source_t22_400
4505,175;40;71;10;128;79;216;146,study02/study02_p15:target_t22_0:source_t12_400;study02/study02_p03:target_t12_800:source_t6_0;study02/study02_p10:target_t2_0:source_t13_800;study02/study02_p02:target_t12_800:source_t9_0;study02/study02_p13:target_t6_400:source_t7_1200;study02/study02_p10:target_t11_0:source_t18_0;study02/study02_p17:target_t13_400:source_t22_0;study02/study02_p14:target_t10_0:source_t8_400
4506,54;154;199;85;41;105;162;132,study02/study02_p06:target_t4_0:source_t10_400;study02/study02_p14:target_t19_1200:source_t14_400;study02/study02_p16:target_t20_800:source_t10_400;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p03:target_t13_0:source_t6_400;study02/study02_p11:target_t22_0:source_t4_800;study02/study02_p15:target_t9_400:source_t4_0;study02/study02_p13:target_t10_800:source_t9_1200
4507,221;243;29;109;156;101;87;235,study02/study02_p17:target_t16_1200:source_t24_400;study02/study02_p18:target_t20_800:source_t13_800;study02/study02_p03:target_t5_1200:source_t24_800;study02/study02_p12:target_t2_1200:source_t0_800;study02/study02_p15:target_t3_800:source_t0_800;study02/study02_p11:target_t21_0:source_t3_800;study02/study02_p10:target_t19_1200:source_t21_800;study02/study02_p18:target_t6_400:source_t11_800
4508,48;44;138;102;97;86;3;49,study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p03:target_t15_400:source_t9_0;study02/study02_p14:target_t1_0:source_t0_800;study02/study02_p11:target_t21_400:source_t3_1200;study02/study02_p11:target_t11_800:source_t2_400;study02/study02_p10:target_t19_800:source_t21_400;study02/study02_p02:target_t7_800:source_t5_400;study02/study02_p03:target_t22_800:source_t10_800
4509,60;197;178;242;77;8;37;92,study02/study02_p06:target_t6_1200:source_t13_1200;study02/study02_p16:target_t20_0:source_t9_0;study02/study02_p16:target_t0_400:source_t2_0;study02/study02_p18:target_t20_0:source_t13_400;study02/study02_p10:target_t10_0:source_t17_800;study02/study02_p02:target_t12_0:source_t6_800;study02/study02_p03:target_t8_1200:source_t4_400;study02/study02_p11:target_t7_800:source_t0_0
4510,117;68;143;53;11;20;167;25,study02/study02_p12:target_t10_1200:source_t4_0;study02/study02_p06:target_t15_400:source_t17_1200;study02/study02_p14:target_t5_0:source_t3_1200;study02/study02_p06:target_t3_800:source_t10_0;study02/study02_p02:target_t14_0:source_t9_400;study02/study02_p03:target_t0_400:source_t21_400;study02/study02_p15:target_t14_0:source_t5_400;study02/study02_p03:target_t3_800:source_t23_800
4511,155;192;226;191;95;1;200;38,study02/study02_p14:target_t22_0:source_t14_800;study02/study02_p16:target_t15_1200:source_t7_1200;study02/study02_p17:target_t20_400:source_t25_1200;study02/study02_p16:target_t15_800:source_t7_800;study02/study02_p11:target_t8_1200:source_t0_1200;study02/study02_p02:target_t7_0:source_t3_1200;study02/study02_p16:target_t20_1200:source_t10_800;study02/study02_p03:target_t12_0:source_t4_800
4512,114;145;104;83;33;176;91;90,study02/study02_p12:target_t9_400:source_t3_400;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p11:target_t21_1200:source_t4_400;study02/study02_p10:target_t14_800:source_t20_400;study02/study02_p03:target_t7_1200:source_t2_400;study02/study02_p15:target_t22_400:source_t12_800;study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p11:target_t1_800:source_t20_800
4513,39;35;113;222;174;194;130;24,study02/study02_p03:target_t12_400:source_t4_1200;study02/study02_p03:target_t8_400:source_t2_1200;study02/study02_p12:target_t9_0:source_t3_0;study02/study02_p17:target_t18_0:source_t24_800;study02/study02_p15:target_t17_400:source_t12_0;study02/study02_p16:target_t18_400:source_t8_400;study02/study02_p13:target_t6_1200:source_t9_400;study02/study02_p03:target_t3_400:source_t23_400
4514,147;22;0;180;98;107;57;230,study02/study02_p14:target_t10_400:source_t8_800;study02/study02_p03:target_t0_1200:source_t21_1200;study02/study02_p02:target_t2_0:source_t3_800;study02/study02_p16:target_t0_1200:source_t2_800;study02/study02_p11:target_t11_1200:source_t2_800;study02/study02_p12:target_t2_0:source_t0_0;study02/study02_p06:target_t6_0:source_t12_0;study02/study02_p17:target_t23_400:source_t2_800
4515,168;111;150;7;106;231;19;129,study02/study02_p15:target_t14_400:source_t5_800;study02/study02_p12:target_t6_800:source_t1_800;study02/study02_p14:target_t15_0:source_t13_400;study02/study02_p02:target_t10_1200:source_t6_400;study02/study02_p11:target_t22_400:source_t4_1200;study02/study02_p17:target_t23_800:source_t2_1200;study02/study02_p03:target_t0_0:source_t20_800;study02/study02_p13:target_t6_800:source_t9_0
4516,149;232;170;82;84;52;61;177,study02/study02_p14:target_t12_0:source_t13_0;study02/study02_p18:target_t0_400:source_t9_1200;study02/study02_p15:target_t16_0:source_t6_0;study02/study02_p10:target_t14_400:source_t20_0;study02/study02_p10:target_t19_0:source_t20_1200;study02/study02_p06:target_t3_400:source_t9_1200;study02/study02_p06:target_t8_0:source_t14_0;study02/study02_p16:target_t0_0:source_t1_1200
4517,172;72;169;115;214;78;51;6,study02/study02_p15:target_t16_1200:source_t6_800;study02/study02_p10:target_t2_400:source_t15_800;study02/study02_p15:target_t14_800:source_t5_1200;study02/study02_p12:target_t9_800:source_t3_800;study02/study02_p17:target_t9_1200:source_t21_800;study02/study02_p10:target_t10_400:source_t17_1200;study02/study02_p06:target_t3_0:source_t9_800;study02/study02_p02:target_t10_800:source_t6_0
4518,88;204;17;137;21;135;208;123,study02/study02_p11:target_t1_0:source_t20_0;study02/study02_p17:target_t0_400:source_t14_1200;study02/study02_p02:target_t18_800:source_t11_1200;study02/study02_p13:target_t15_800:source_t14_0;study02/study02_p03:target_t0_800:source_t21_800;study02/study02_p13:target_t11_800:source_t12_800;study02/study02_p17:target_t7_0:source_t15_1200;study02/study02_p12:target_t18_1200:source_t11_800
4519,73;187;12;55;166;47;16;142,study02/study02_p10:target_t2_800:source_t15_1200;study02/study02_p16:target_t11_800:source_t5_400;study02/study02_p02:target_t14_400:source_t9_800;study02/study02_p06:target_t4_800:source_t10_800;study02/study02_p15:target_t10_800:source_t5_0;study02/study02_p03:target_t22_0:source_t9_1200;study02/study02_p02:target_t18_400:source_t11_800;study02/study02_p14:target_t4_1200:source_t3_800
4520,183;161;94;9;224;42;193;207,study02/study02_p16:target_t4_800:source_t3_400;study02/study02_p15:target_t9_0:source_t1_1200;study02/study02_p11:target_t8_800:source_t0_800;study02/study02_p02:target_t12_400:source_t6_1200;study02/study02_p17:target_t18_1200:source_t25_400;study02/study02_p03:target_t13_400:source_t6_800;study02/study02_p16:target_t18_0:source_t8_0;study02/study02_p17:target_t5_1200:source_t15_800
4521,75;30;89;144;189;163;23;69,study02/study02_p10:target_t3_400:source_t16_1200;study02/study02_p03:target_t7_0:source_t24_1200;study02/study02_p11:target_t1_400:source_t20_400;study02/study02_p14:target_t5_400:source_t6_400;study02/study02_p16:target_t15_0:source_t7_0;study02/study02_p15:target_t9_800:source_t4_400;study02/study02_p03:target_t3_0:source_t23_0;study02/study02_p06:target_t15_1200:source_t18_800
4522,220;152;31;70;240;234;238;122,study02/study02_p17:target_t16_800:source_t24_0;study02/study02_p14:target_t15_800:source_t13_1200;study02/study02_p03:target_t7_400:source_t1_800;study02/study02_p06:target_t19_1200:source_t20_0;study02/study02_p18:target_t16_800:source_t12_1200;study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p18:target_t10_800:source_t12_400;study02/study02_p12:target_t18_0:source_t11_400
4523,59;185;121;241;63;50;202;171,study02/study02_p06:target_t6_800:source_t13_800;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p12:target_t14_1200:source_t11_0;study02/study02_p18:target_t16_1200:source_t13_0;study02/study02_p06:target_t8_800:source_t14_800;study02/study02_p03:target_t22_1200:source_t11_0;study02/study02_p16:target_t23_1200:source_t14_400;study02/study02_p15:target_t16_400:source_t6_400
4524,112;15;228;2;198;65;80;173,study02/study02_p12:target_t7_400:source_t1_1200;study02/study02_p02:target_t18_0:source_t11_400;study02/study02_p17:target_t20_1200:source_t2_0;study02/study02_p02:target_t7_400:source_t5_0;study02/study02_p16:target_t20_400:source_t10_0;study02/study02_p06:target_t11_400:source_t17_0;study02/study02_p10:target_t11_400:source_t18_400;study02/study02_p15:target_t17_0:source_t6_1200
4525,110;118;18;43;136;4;58;116,study02/study02_p12:target_t6_0:source_t1_400;study02/study02_p12:target_t14_0:source_t4_400;study02/study02_p02:target_t18_1200:source_t13_0;study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p13:target_t13_800:source_t12_1200;study02/study02_p02:target_t10_0:source_t5_800;study02/study02_p06:target_t6_400:source_t12_800;study02/study02_p12:target_t9_1200:source_t3_1200
4526,27;181;62;13,study02/study02_p03:target_t5_400:source_t24_0;study02/study02_p16:target_t4_0:source_t2_1200;study02/study02_p06:target_t8_400:source_t14_400;study02/study02_p02:target_t14_800:source_t9_1200
4527,89;75;36;219;217;145;54;231,study02/study02_p11:target_t1_400:source_t20_400;study02/study02_p10:target_t3_400:source_t16_1200;study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p17:target_t16_0:source_t22_1200;study02/study02_p17:target_t13_800:source_t22_400;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p06:target_t4_0:source_t10_400;study02/study02_p17:target_t23_800:source_t2_1200
4528,43;116;185;234;181;213;125;83,study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p12:target_t9_1200:source_t3_1200;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p16:target_t4_0:source_t2_1200;study02/study02_p17:target_t9_800:source_t21_400;study02/study02_p12:target_t19_400:source_t12_0;study02/study02_p10:target_t14_800:source_t20_400
4529,211;25;119;159;154;91;59;81,study02/study02_p17:target_t7_1200:source_t19_1200;study02/study02_p03:target_t3_800:source_t23_800;study02/study02_p12:target_t14_400:source_t4_800;study02/study02_p15:target_t7_400:source_t1_400;study02/study02_p14:target_t19_1200:source_t14_400;study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p06:target_t6_800:source_t13_800;study02/study02_p10:target_t14_0:source_t18_1200
