successful_update,pair_indices,pair_keys
5350,18;37;317;390;186;676;284;45,study05/study05_p40:target_t22_1536:source_t5_0;study05/study05_p40:target_t27_1536:source_t10_0;study05/study05_p45:target_t22_1536:source_t6_512;study05/study05_p46:target_t23_1536:source_t2_1024;study05/study05_p43:target_t30_512:source_t11_0;study05/study05_p50:target_t29_0:source_t9_1024;study05/study05_p44:target_t32_0:source_t14_512;study05/study05_p40:target_t29_1536:source_t12_1024
5351,297;479;276;267;644;363;652;123,study05/study05_p44:target_t35_512:source_t2_1536;study05/study05_p47:target_t24_1024:source_t8_1536;study05/study05_p44:target_t30_0:source_t11_0;study05/study05_p44:target_t27_1536:source_t8_0;study05/study05_p50:target_t18_0:source_t1_1024;study05/study05_p45:target_t35_1536:source_t2_512;study05/study05_p50:target_t21_0:source_t3_1024;study05/study05_p41:target_t28_1024:source_t14_1024
5352,684;219;583;587;689;314;282;25,study05/study05_p50:target_t31_1536:source_t11_1024;study05/study05_p44:target_t15_1536:source_t8_1536;study05/study05_p48:target_t32_512:source_t0_0;study05/study05_p48:target_t33_1536:source_t1_0;study05/study05_p50:target_t33_1536:source_t12_1536;study05/study05_p45:target_t21_512:source_t5_1024;study05/study05_p44:target_t31_1024:source_t13_512;study05/study05_p40:target_t24_1024:source_t6_1536
5353,324;534;579;432;142;619;593;158,study05/study05_p45:target_t25_0:source_t8_512;study05/study05_p48:target_t18_1024:source_t0_1536;study05/study05_p48:target_t31_512:source_t12_512;study05/study05_p46:target_t34_1536:source_t13_1024;study05/study05_p41:target_t33_1024:source_t3_1536;study05/study05_p49:target_t18_1024:source_t2_1536;study05/study05_p48:target_t35_1536:source_t2_1024;study05/study05_p43:target_t22_0:source_t4_0
5354,533;637;362;153;643;168;376;621,study05/study05_p48:target_t18_512:source_t0_1024;study05/study05_p49:target_t25_1536:source_t8_512;study05/study05_p45:target_t35_1024:source_t2_0;study05/study05_p43:target_t20_512:source_t2_1536;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p43:target_t25_0:source_t6_1024;study05/study05_p46:target_t20_512:source_t17_0;study05/study05_p49:target_t19_512:source_t3_512
5355,342;38;682;657;124;464;639;628,study05/study05_p45:target_t30_512:source_t13_512;study05/study05_p40:target_t28_0:source_t10_512;study05/study05_p50:target_t31_0:source_t11_0;study05/study05_p50:target_t23_0:source_t4_1536;study05/study05_p41:target_t28_1536:source_t15_0;study05/study05_p47:target_t20_1536:source_t4_512;study05/study05_p49:target_t26_1536:source_t9_0;study05/study05_p49:target_t21_1024:source_t5_0
5356,306;544;541;638;471;539;589;32,study05/study05_p45:target_t19_0:source_t3_1024;study05/study05_p48:target_t21_0:source_t3_512;study05/study05_p48:target_t20_512:source_t2_1024;study05/study05_p49:target_t26_0:source_t8_1536;study05/study05_p47:target_t22_1024:source_t6_0;study05/study05_p48:target_t19_1536:source_t2_0;study05/study05_p48:target_t34_512:source_t1_1024;study05/study05_p40:target_t26_1024:source_t8_1024
5357,209;132;170;258;387;445;271;245,study05/study05_p43:target_t37_512:source_t3_512;study05/study05_p41:target_t30_1536:source_t1_512;study05/study05_p43:target_t25_1024:source_t7_0;study05/study05_p44:target_t25_1024:source_t5_1536;study05/study05_p46:target_t23_0:source_t1_1536;study05/study05_p46:target_t38_0:source_t17_0;study05/study05_p44:target_t28_1536:source_t9_0;study05/study05_p44:target_t22_512:source_t2_1024
5358,265;54;207;627;620;487;602;614,study05/study05_p44:target_t27_512:source_t7_1024;study05/study05_p40:target_t32_512:source_t15_512;study05/study05_p43:target_t36_1024:source_t2_1536;study05/study05_p49:target_t21_512:source_t4_1536;study05/study05_p49:target_t18_1536:source_t3_0;study05/study05_p47:target_t26_1024:source_t10_1536;study05/study05_p49:target_t12_1024:source_t9_1024;study05/study05_p49:target_t15_1536:source_t1_1024
5359,227;228;681;611;531;273;436;137,study05/study05_p44:target_t17_1536:source_t11_1024;study05/study05_p44:target_t18_0:source_t11_1536;study05/study05_p50:target_t30_512:source_t10_1536;study05/study05_p49:target_t15_0:source_t0_1536;study05/study05_p48:target_t17_1024:source_t0_0;study05/study05_p44:target_t29_512:source_t9_1024;study05/study05_p46:target_t35_1536:source_t14_1536;study05/study05_p41:target_t32_512:source_t2_1024
5360,280;281;205;141;402;223;74;470,study05/study05_p44:target_t31_0:source_t12_1024;study05/study05_p44:target_t31_512:source_t12_1536;study05/study05_p43:target_t36_0:source_t2_512;study05/study05_p41:target_t33_512:source_t3_1024;study05/study05_p46:target_t26_1536:source_t5_1024;study05/study05_p44:target_t16_1536:source_t9_1536;study05/study05_p41:target_t16_512:source_t0_1536;study05/study05_p47:target_t22_512:source_t5_1536
5361,458;415;220;478;164;529;296;498,study05/study05_p47:target_t19_512:source_t2_1536;study05/study05_p46:target_t30_1024:source_t8_1536;study05/study05_p44:target_t16_0:source_t9_0;study05/study05_p47:target_t24_512:source_t8_1024;study05/study05_p43:target_t24_0:source_t5_1024;study05/study05_p48:target_t17_0:source_t13_512;study05/study05_p44:target_t35_0:source_t2_1024;study05/study05_p47:target_t29_512:source_t14_0
5362,59;662;598;656;383;182;354;307,study05/study05_p40:target_t33_1024:source_t16_1024;study05/study05_p50:target_t25_0:source_t6_0;study05/study05_p49:target_t11_512:source_t8_512;study05/study05_p50:target_t22_512:source_t4_1024;study05/study05_p46:target_t22_0:source_t0_1536;study05/study05_p43:target_t29_0:source_t10_0;study05/study05_p45:target_t33_1024:source_t0_0;study05/study05_p45:target_t19_512:source_t3_1536
5363,16;160;481;433;39;452;420;147,study05/study05_p40:target_t22_512:source_t4_1024;study05/study05_p43:target_t22_1024:source_t4_1024;study05/study05_p47:target_t25_0:source_t9_512;study05/study05_p46:target_t35_0:source_t13_1536;study05/study05_p40:target_t28_512:source_t10_1024;study05/study05_p47:target_t17_1536:source_t1_512;study05/study05_p46:target_t31_1536:source_t10_0;study05/study05_p43:target_t18_1536:source_t1_512
5364,101;624;318;328;616;320;551;29,study05/study05_p41:target_t23_0:source_t7_1024;study05/study05_p49:target_t20_0:source_t4_0;study05/study05_p45:target_t23_0:source_t6_1024;study05/study05_p45:target_t26_0:source_t9_512;study05/study05_p49:target_t16_512:source_t2_0;study05/study05_p45:target_t23_1024:source_t7_0;study05/study05_p48:target_t22_1536:source_t5_0;study05/study05_p40:target_t25_1024:source_t7_1536
5365,663;116;231;28;197;573;196;322,study05/study05_p50:target_t25_512:source_t6_512;study05/study05_p41:target_t26_1536:source_t11_512;study05/study05_p44:target_t18_1536:source_t13_512;study05/study05_p40:target_t25_512:source_t7_1024;study05/study05_p43:target_t33_0:source_t0_512;study05/study05_p48:target_t29_512:source_t10_1024;study05/study05_p43:target_t32_1536:source_t0_0;study05/study05_p45:target_t24_1024:source_t7_1024
5366,274;251;562;292;119;305;658;321,study05/study05_p44:target_t29_1024:source_t9_1536;study05/study05_p44:target_t23_1536:source_t4_0;study05/study05_p48:target_t25_1536:source_t7_1536;study05/study05_p44:target_t34_0:source_t1_1024;study05/study05_p41:target_t27_1024:source_t12_1024;study05/study05_p45:target_t18_1536:source_t3_512;study05/study05_p50:target_t23_512:source_t5_0;study05/study05_p45:target_t23_1536:source_t7_512
5367,485;12;554;19;691;152;7;179,study05/study05_p47:target_t26_0:source_t10_512;study05/study05_p40:target_t21_512:source_t3_1024;study05/study05_p48:target_t23_1024:source_t5_1536;study05/study05_p40:target_t23_0:source_t5_512;study05/study05_p50:target_t34_512:source_t13_512;study05/study05_p43:target_t20_0:source_t2_1024;study05/study05_p40:target_t19_1536:source_t2_512;study05/study05_p43:target_t27_1536:source_t9_512
5368,503,study05/study05_p47:target_t30_1024:source_t15_1536
5369,692;52;155;328;562;628;650;476,study05/study05_p50:target_t34_1024:source_t13_1024;study05/study05_p40:target_t31_1536:source_t14_1536;study05/study05_p43:target_t20_1536:source_t3_512;study05/study05_p45:target_t26_0:source_t9_512;study05/study05_p48:target_t25_1536:source_t7_1536;study05/study05_p49:target_t21_1024:source_t5_0;study05/study05_p50:target_t20_1024:source_t3_0;study05/study05_p47:target_t23_1536:source_t7_1024
5370,371;545;124;331;47;355;489;611,study05/study05_p46:target_t19_0:source_t15_1536;study05/study05_p48:target_t21_512:source_t3_1024;study05/study05_p41:target_t28_1536:source_t15_0;study05/study05_p45:target_t26_1536:source_t10_0;study05/study05_p40:target_t30_512:source_t13_0;study05/study05_p45:target_t33_1536:source_t0_512;study05/study05_p47:target_t27_0:source_t11_1024;study05/study05_p49:target_t15_0:source_t0_1536
5371,40;606;297;674;634;379;602;7,study05/study05_p40:target_t28_1024:source_t10_1536;study05/study05_p49:target_t13_1024:source_t10_1024;study05/study05_p44:target_t35_512:source_t2_1536;study05/study05_p50:target_t28_1024:source_t9_0;study05/study05_p49:target_t23_1536:source_t7_0;study05/study05_p46:target_t21_0:source_t17_1536;study05/study05_p49:target_t12_1024:source_t9_1024;study05/study05_p40:target_t19_1536:source_t2_512
5372,74;468;664;96;585;309;75;381,study05/study05_p41:target_t16_512:source_t0_1536;study05/study05_p47:target_t21_1536:source_t5_512;study05/study05_p50:target_t25_1024:source_t6_1024;study05/study05_p41:target_t21_1536:source_t6_512;study05/study05_p48:target_t32_1536:source_t0_1024;study05/study05_p45:target_t19_1536:source_t4_512;study05/study05_p41:target_t16_1024:source_t1_0;study05/study05_p46:target_t21_1024:source_t0_512
5373,20;353;396;556;32;182;8;608,study05/study05_p40:target_t23_512:source_t5_1024;study05/study05_p45:target_t33_512:source_t16_1024;study05/study05_p46:target_t25_512:source_t4_0;study05/study05_p48:target_t24_512:source_t6_512;study05/study05_p40:target_t26_1024:source_t8_1024;study05/study05_p43:target_t29_0:source_t10_0;study05/study05_p40:target_t20_0:source_t2_1024;study05/study05_p49:target_t14_512:source_t0_0
5374,403;564;507;552;644;311;172;88,study05/study05_p46:target_t27_0:source_t5_1536;study05/study05_p48:target_t26_512:source_t8_512;study05/study05_p47:target_t31_1024:source_t0_0;study05/study05_p48:target_t23_0:source_t5_512;study05/study05_p50:target_t18_0:source_t1_1024;study05/study05_p45:target_t20_512:source_t4_1536;study05/study05_p43:target_t26_0:source_t7_1024;study05/study05_p41:target_t19_1536:source_t4_512
5375,649;364;305;635;362;662;640;456,study05/study05_p50:target_t19_1536:source_t2_1536;study05/study05_p45:target_t36_512:source_t2_1024;study05/study05_p45:target_t18_1536:source_t3_512;study05/study05_p49:target_t24_512:source_t7_1024;study05/study05_p45:target_t35_1024:source_t2_0;study05/study05_p50:target_t25_0:source_t6_0;study05/study05_p50:target_t16_0:source_t0_1024;study05/study05_p47:target_t18_1536:source_t2_512
5376,227;79;559;420;285;354;416;548,study05/study05_p44:target_t17_1536:source_t11_1024;study05/study05_p41:target_t17_1024:source_t2_0;study05/study05_p48:target_t25_0:source_t7_0;study05/study05_p46:target_t31_1536:source_t10_0;study05/study05_p44:target_t32_512:source_t14_1536;study05/study05_p45:target_t33_1024:source_t0_0;study05/study05_p46:target_t30_1536:source_t9_0;study05/study05_p48:target_t22_0:source_t4_512
5377,596;337;53;212;451;669;639;117,study05/study05_p48:target_t36_1024:source_t3_512;study05/study05_p45:target_t29_0:source_t11_1536;study05/study05_p40:target_t32_0:source_t15_0;study05/study05_p43:target_t38_0:source_t4_0;study05/study05_p47:target_t17_1024:source_t1_0;study05/study05_p50:target_t27_512:source_t7_1536;study05/study05_p49:target_t26_1536:source_t9_0;study05/study05_p41:target_t27_0:source_t11_1024
5378,587;287;154;400;116;467;551;521,study05/study05_p48:target_t33_1536:source_t1_0;study05/study05_p44:target_t32_1536:source_t0_512;study05/study05_p43:target_t20_1024:source_t3_0;study05/study05_p46:target_t26_512:source_t5_0;study05/study05_p41:target_t26_1536:source_t11_512;study05/study05_p47:target_t21_1024:source_t5_0;study05/study05_p48:target_t22_1536:source_t5_0;study05/study05_p48:target_t15_0:source_t10_1024
5379,288;316;360;642;132;70;361;469,study05/study05_p44:target_t33_0:source_t0_1024;study05/study05_p45:target_t22_0:source_t6_0;study05/study05_p45:target_t35_0:source_t1_1024;study05/study05_p50:target_t17_0:source_t1_0;study05/study05_p41:target_t30_1536:source_t1_512;study05/study05_p40:target_t36_512:source_t1_512;study05/study05_p45:target_t35_512:source_t1_1536;study05/study05_p47:target_t22_0:source_t5_1024
5380,580;128;157;103;620;323;573;173,study05/study05_p48:target_t31_1024:source_t12_1536;study05/study05_p41:target_t29_1536:source_t0_512;study05/study05_p43:target_t21_1536:source_t3_1536;study05/study05_p41:target_t23_1024:source_t8_0;study05/study05_p49:target_t18_1536:source_t3_0;study05/study05_p45:target_t24_1536:source_t8_0;study05/study05_p48:target_t29_512:source_t10_1024;study05/study05_p43:target_t26_512:source_t7_1536
5381,62;286;391;455;373;178;555;629,study05/study05_p40:target_t34_512:source_t17_512;study05/study05_p44:target_t32_1024:source_t0_0;study05/study05_p46:target_t24_0:source_t2_1536;study05/study05_p47:target_t18_1024:source_t2_0;study05/study05_p46:target_t19_1024:source_t16_512;study05/study05_p43:target_t27_1024:source_t9_0;study05/study05_p48:target_t24_0:source_t6_0;study05/study05_p49:target_t21_1536:source_t5_512
5382,207;581;266;271;294;377;237;443,study05/study05_p43:target_t36_1024:source_t2_1536;study05/study05_p48:target_t31_1536:source_t13_512;study05/study05_p44:target_t27_1024:source_t7_1536;study05/study05_p44:target_t28_1536:source_t9_0;study05/study05_p44:target_t34_1024:source_t2_0;study05/study05_p46:target_t20_1024:source_t17_512;study05/study05_p44:target_t20_512:source_t0_1024;study05/study05_p46:target_t37_1024:source_t16_1024
5383,247;93;661;557;561;308;202;141,study05/study05_p44:target_t22_1536:source_t3_0;study05/study05_p41:target_t21_0:source_t5_1024;study05/study05_p50:target_t24_1024:source_t5_1536;study05/study05_p48:target_t24_1024:source_t6_1024;study05/study05_p48:target_t25_1024:source_t7_1024;study05/study05_p45:target_t19_1024:source_t4_0;study05/study05_p43:target_t34_1536:source_t1_1024;study05/study05_p41:target_t33_512:source_t3_1024
5384,192;462;648;231;252;359;404;544,study05/study05_p43:target_t31_1536:source_t13_512;study05/study05_p47:target_t20_512:source_t3_1536;study05/study05_p50:target_t19_1024:source_t2_1024;study05/study05_p44:target_t18_1536:source_t13_512;study05/study05_p44:target_t24_0:source_t4_512;study05/study05_p45:target_t34_1536:source_t1_512;study05/study05_p46:target_t27_512:source_t6_0;study05/study05_p48:target_t21_0:source_t3_512
5385,427;439;497;38;49;152;543;413,study05/study05_p46:target_t33_1024:source_t11_1536;study05/study05_p46:target_t36_1024:source_t15_1024;study05/study05_p47:target_t29_0:source_t13_1536;study05/study05_p40:target_t28_0:source_t10_512;study05/study05_p40:target_t31_0:source_t13_1024;study05/study05_p43:target_t20_0:source_t2_1024;study05/study05_p48:target_t20_1536:source_t3_0;study05/study05_p46:target_t30_0:source_t8_512
5386,473;363;646;269;183;565;532;399,study05/study05_p47:target_t23_0:source_t6_1536;study05/study05_p45:target_t35_1536:source_t2_512;study05/study05_p50:target_t19_0:source_t2_0;study05/study05_p44:target_t28_512:source_t8_1024;study05/study05_p43:target_t29_512:source_t10_512;study05/study05_p48:target_t26_1024:source_t8_1024;study05/study05_p48:target_t17_1536:source_t0_512;study05/study05_p46:target_t26_0:source_t4_1536
5387,147;503;153;338;579;235;447;222,study05/study05_p43:target_t18_1536:source_t1_512;study05/study05_p47:target_t30_1024:source_t15_1536;study05/study05_p43:target_t20_512:source_t2_1536;study05/study05_p45:target_t29_512:source_t12_0;study05/study05_p48:target_t31_512:source_t12_512;study05/study05_p44:target_t19_1536:source_t0_0;study05/study05_p46:target_t38_1024:source_t17_1024;study05/study05_p44:target_t16_1024:source_t9_1024
5388,675;330;566;459;42;303;122;146,study05/study05_p50:target_t28_1536:source_t9_512;study05/study05_p45:target_t26_1024:source_t9_1536;study05/study05_p48:target_t26_1536:source_t8_1536;study05/study05_p47:target_t19_1024:source_t3_0;study05/study05_p40:target_t29_0:source_t11_512;study05/study05_p45:target_t18_512:source_t2_1536;study05/study05_p41:target_t28_512:source_t14_0;study05/study05_p43:target_t18_1024:source_t1_0
5389,254;348;613;365;195;340;48;631,study05/study05_p44:target_t24_1024:source_t4_1536;study05/study05_p45:target_t31_1536:source_t15_512;study05/study05_p49:target_t15_1024:source_t1_512;study05/study05_p45:target_t36_1024:source_t2_1536;study05/study05_p43:target_t32_1024:source_t16_0;study05/study05_p45:target_t29_1536:source_t12_1536;study05/study05_p40:target_t30_1024:source_t13_512;study05/study05_p49:target_t23_0:source_t5_1536
5390,319;658;484;672;211;185;352;295,study05/study05_p45:target_t23_512:source_t6_1536;study05/study05_p50:target_t23_512:source_t5_0;study05/study05_p47:target_t25_1536:source_t10_0;study05/study05_p50:target_t28_0:source_t8_1024;study05/study05_p43:target_t37_1536:source_t3_1536;study05/study05_p43:target_t30_0:source_t10_1536;study05/study05_p45:target_t32_1536:source_t16_512;study05/study05_p44:target_t34_1536:source_t2_512
5391,466;450;230;58;491;209;4;522,study05/study05_p47:target_t21_512:source_t4_1536;study05/study05_p47:target_t17_512:source_t0_1536;study05/study05_p44:target_t18_1024:source_t12_1536;study05/study05_p40:target_t33_512:source_t16_512;study05/study05_p47:target_t27_1024:source_t12_0;study05/study05_p43:target_t37_512:source_t3_512;study05/study05_p40:target_t19_0:source_t1_1024;study05/study05_p48:target_t15_512:source_t10_1536
5392,444;438;189;144;307;586;273;600,study05/study05_p46:target_t37_1536:source_t16_1536;study05/study05_p46:target_t36_512:source_t15_512;study05/study05_p43:target_t31_0:source_t11_1536;study05/study05_p43:target_t18_0:source_t0_1024;study05/study05_p45:target_t19_512:source_t3_1536;study05/study05_p48:target_t33_0:source_t0_1536;study05/study05_p44:target_t29_512:source_t9_1024;study05/study05_p49:target_t12_0:source_t9_0
5393,149;529;531;284;246;592;461;67,study05/study05_p43:target_t19_512:source_t1_1536;study05/study05_p48:target_t17_0:source_t13_512;study05/study05_p48:target_t17_1024:source_t0_0;study05/study05_p44:target_t32_0:source_t14_512;study05/study05_p44:target_t22_1024:source_t2_1536;study05/study05_p48:target_t35_0:source_t2_512;study05/study05_p47:target_t20_0:source_t3_1024;study05/study05_p40:target_t35_1024:source_t0_1024
5394,13;397;369;470;638;339;346;188,study05/study05_p40:target_t21_1024:source_t3_1536;study05/study05_p46:target_t25_1024:source_t4_512;study05/study05_p46:target_t18_1024:source_t15_512;study05/study05_p47:target_t22_512:source_t5_1536;study05/study05_p49:target_t26_0:source_t8_1536;study05/study05_p45:target_t29_1024:source_t12_512;study05/study05_p45:target_t31_512:source_t14_1024;study05/study05_p43:target_t30_1536:source_t11_1024
5395,527;390;18;248;549;280;180;302,study05/study05_p48:target_t16_1024:source_t12_512;study05/study05_p46:target_t23_1536:source_t2_1024;study05/study05_p40:target_t22_1536:source_t5_0;study05/study05_p44:target_t23_0:source_t3_512;study05/study05_p48:target_t22_512:source_t4_1024;study05/study05_p44:target_t31_0:source_t12_1024;study05/study05_p43:target_t28_0:source_t9_1024;study05/study05_p45:target_t18_0:source_t2_1024
5396,660;386;486;678;264;277;449;126,study05/study05_p50:target_t23_1536:source_t5_1024;study05/study05_p46:target_t22_1536:source_t1_1024;study05/study05_p47:target_t26_512:source_t10_1024;study05/study05_p50:target_t29_1024:source_t10_0;study05/study05_p44:target_t27_0:source_t7_512;study05/study05_p44:target_t30_512:source_t11_512;study05/study05_p47:target_t17_0:source_t0_1024;study05/study05_p41:target_t29_512:source_t15_1536
5397,546;300;341;86;145;263;134;95,study05/study05_p48:target_t21_1024:source_t3_1536;study05/study05_p45:target_t17_0:source_t2_0;study05/study05_p45:target_t30_0:source_t13_0;study05/study05_p41:target_t19_512:source_t3_1536;study05/study05_p43:target_t18_512:source_t0_1536;study05/study05_p44:target_t26_1536:source_t7_0;study05/study05_p41:target_t31_512:source_t1_1536;study05/study05_p41:target_t21_1024:source_t6_0
5398,43;568;433;14;482;310;385;1,study05/study05_p40:target_t29_512:source_t11_1024;study05/study05_p48:target_t27_1024:source_t9_512;study05/study05_p46:target_t35_0:source_t13_1536;study05/study05_p40:target_t21_1536:source_t4_0;study05/study05_p47:target_t25_512:source_t9_1024;study05/study05_p45:target_t20_0:source_t4_1024;study05/study05_p46:target_t22_1024:source_t1_512;study05/study05_p40:target_t18_512:source_t0_1536
5399,375;22;654;139;382;137;101;159,study05/study05_p46:target_t20_0:source_t16_1536;study05/study05_p40:target_t23_1536:source_t6_0;study05/study05_p50:target_t21_1024:source_t4_0;study05/study05_p41:target_t32_1536:source_t3_0;study05/study05_p46:target_t21_1536:source_t0_1024;study05/study05_p41:target_t32_512:source_t2_1024;study05/study05_p41:target_t23_0:source_t7_1024;study05/study05_p43:target_t22_512:source_t4_512
5400,479;6;493;415;624;301;418;567,study05/study05_p47:target_t24_1024:source_t8_1536;study05/study05_p40:target_t19_1024:source_t2_0;study05/study05_p47:target_t28_0:source_t12_1024;study05/study05_p46:target_t30_1024:source_t8_1536;study05/study05_p49:target_t20_0:source_t4_0;study05/study05_p45:target_t17_512:source_t2_512;study05/study05_p46:target_t31_512:source_t9_1024;study05/study05_p48:target_t27_512:source_t9_0
5401,423;607;550;196;65;560;223;270,study05/study05_p46:target_t32_1024:source_t10_1536;study05/study05_p49:target_t13_1536:source_t10_1536;study05/study05_p48:target_t22_1024:source_t4_1536;study05/study05_p43:target_t32_1536:source_t0_0;study05/study05_p40:target_t35_0:source_t0_0;study05/study05_p48:target_t25_512:source_t7_512;study05/study05_p44:target_t16_1536:source_t9_1536;study05/study05_p44:target_t28_1024:source_t8_1536
5402,572;582;260;412;140;647;349;12,study05/study05_p48:target_t29_0:source_t10_512;study05/study05_p48:target_t32_0:source_t14_512;study05/study05_p44:target_t26_0:source_t6_512;study05/study05_p46:target_t29_1536:source_t8_0;study05/study05_p41:target_t33_0:source_t3_512;study05/study05_p50:target_t19_512:source_t2_512;study05/study05_p45:target_t32_0:source_t15_1024;study05/study05_p40:target_t21_512:source_t3_1024
5403,593;490;239;528;603;398;198;435,study05/study05_p48:target_t35_1536:source_t2_1024;study05/study05_p47:target_t27_512:source_t11_1536;study05/study05_p44:target_t20_1536:source_t1_0;study05/study05_p48:target_t16_1536:source_t12_1536;study05/study05_p49:target_t12_1536:source_t9_1536;study05/study05_p46:target_t25_1536:source_t4_1024;study05/study05_p43:target_t33_1536:source_t0_1024;study05/study05_p46:target_t35_1024:source_t14_1024
5404,299;392;78;366;510;61;511;57,study05/study05_p44:target_t35_1536:source_t3_512;study05/study05_p46:target_t24_512:source_t3_0;study05/study05_p41:target_t17_512:source_t1_1536;study05/study05_p45:target_t36_1536:source_t3_0;study05/study05_p47:target_t32_512:source_t0_1536;study05/study05_p40:target_t34_0:source_t17_0;study05/study05_p47:target_t32_1024:source_t1_0;study05/study05_p40:target_t33_0:source_t16_0
5405,259;376;401;119;50;39;615;85,study05/study05_p44:target_t25_1536:source_t6_0;study05/study05_p46:target_t20_512:source_t17_0;study05/study05_p46:target_t26_1024:source_t5_512;study05/study05_p41:target_t27_1024:source_t12_1024;study05/study05_p40:target_t31_512:source_t14_512;study05/study05_p40:target_t28_512:source_t10_1024;study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p41:target_t19_0:source_t3_1024
5406,594;281;28;63;384;199;72;151,study05/study05_p48:target_t36_0:source_t2_1536;study05/study05_p44:target_t31_512:source_t12_1536;study05/study05_p40:target_t25_512:source_t7_1024;study05/study05_p40:target_t34_1024:source_t17_1024;study05/study05_p46:target_t22_512:source_t1_0;study05/study05_p43:target_t34_0:source_t0_1536;study05/study05_p40:target_t36_1536:source_t1_1536;study05/study05_p43:target_t19_1536:source_t2_512
5407,464;37;436;683;142;23;525;92,study05/study05_p47:target_t20_1536:source_t4_512;study05/study05_p40:target_t27_1536:source_t10_0;study05/study05_p46:target_t35_1536:source_t14_1536;study05/study05_p50:target_t31_512:source_t11_512;study05/study05_p41:target_t33_1024:source_t3_1536;study05/study05_p40:target_t24_0:source_t6_512;study05/study05_p48:target_t16_0:source_t11_1024;study05/study05_p41:target_t20_1536:source_t5_512
5408,130;492;84;217;445;387;357;234,study05/study05_p41:target_t30_512:source_t0_1536;study05/study05_p47:target_t27_1536:source_t12_512;study05/study05_p41:target_t18_1536:source_t3_512;study05/study05_p44:target_t15_512:source_t8_512;study05/study05_p46:target_t38_0:source_t17_0;study05/study05_p46:target_t23_0:source_t1_1536;study05/study05_p45:target_t34_512:source_t0_1536;study05/study05_p44:target_t19_1024:source_t14_1536
5409,630;36;430;494;138;219;94;351,study05/study05_p49:target_t22_1536:source_t5_1024;study05/study05_p40:target_t27_1024:source_t9_1536;study05/study05_p46:target_t34_512:source_t13_0;study05/study05_p47:target_t28_512:source_t13_0;study05/study05_p41:target_t32_1024:source_t2_1536;study05/study05_p44:target_t15_1536:source_t8_1536;study05/study05_p41:target_t21_512:source_t5_1536;study05/study05_p45:target_t32_1024:source_t16_0
5410,633;428;221;161;402;626;520;571,study05/study05_p49:target_t23_1024:source_t6_1536;study05/study05_p46:target_t33_1536:source_t12_1024;study05/study05_p44:target_t16_512:source_t9_512;study05/study05_p43:target_t22_1536:source_t4_1536;study05/study05_p46:target_t26_1536:source_t5_1024;study05/study05_p49:target_t21_0:source_t4_1024;study05/study05_p47:target_t34_1536:source_t3_512;study05/study05_p48:target_t28_512:source_t10_0
5411,656;276;652;691;668;15;605;64,study05/study05_p50:target_t22_512:source_t4_1024;study05/study05_p44:target_t30_0:source_t11_0;study05/study05_p50:target_t21_0:source_t3_1024;study05/study05_p50:target_t34_512:source_t13_512;study05/study05_p50:target_t27_0:source_t7_1024;study05/study05_p40:target_t22_0:source_t4_512;study05/study05_p49:target_t13_512:source_t10_512;study05/study05_p40:target_t34_1536:source_t17_1536
5412,681;30;109;115;87;163;516;407,study05/study05_p50:target_t30_512:source_t10_1536;study05/study05_p40:target_t25_1536:source_t8_0;study05/study05_p41:target_t25_0:source_t9_1024;study05/study05_p41:target_t26_1024:source_t11_0;study05/study05_p41:target_t19_1024:source_t4_0;study05/study05_p43:target_t23_1536:source_t5_512;study05/study05_p47:target_t33_1536:source_t2_512;study05/study05_p46:target_t28_1024:source_t6_1536
5413,46;200;71;31;76;251;588;187,study05/study05_p40:target_t30_0:source_t12_1536;study05/study05_p43:target_t34_512:source_t1_0;study05/study05_p40:target_t36_1024:source_t1_1024;study05/study05_p40:target_t26_512:source_t8_512;study05/study05_p41:target_t16_1536:source_t1_512;study05/study05_p44:target_t23_1536:source_t4_0;study05/study05_p48:target_t34_0:source_t1_512;study05/study05_p43:target_t30_1024:source_t11_512
5414,659;162;335;51;684;325;26;526,study05/study05_p50:target_t23_1024:source_t5_512;study05/study05_p43:target_t23_0:source_t5_0;study05/study05_p45:target_t27_1536:source_t11_0;study05/study05_p40:target_t31_1024:source_t14_1024;study05/study05_p50:target_t31_1536:source_t11_1024;study05/study05_p45:target_t25_512:source_t8_1024;study05/study05_p40:target_t24_1536:source_t7_0;study05/study05_p48:target_t16_512:source_t11_1536
5415,241;432;368;643;442;475;670;113,study05/study05_p44:target_t21_512:source_t1_1024;study05/study05_p46:target_t34_1536:source_t13_1024;study05/study05_p46:target_t18_512:source_t15_0;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p46:target_t37_512:source_t16_512;study05/study05_p47:target_t23_1024:source_t7_512;study05/study05_p50:target_t27_1024:source_t8_0;study05/study05_p41:target_t26_0:source_t10_1024
5416,105;405;322;577;457;471;666;181,study05/study05_p41:target_t24_0:source_t8_1024;study05/study05_p46:target_t27_1024:source_t6_512;study05/study05_p45:target_t24_1024:source_t7_1024;study05/study05_p48:target_t30_1024:source_t11_1024;study05/study05_p47:target_t19_0:source_t2_1024;study05/study05_p47:target_t22_1024:source_t6_0;study05/study05_p50:target_t26_1024:source_t7_0;study05/study05_p43:target_t28_1536:source_t9_1536
