successful_update,pair_indices,pair_keys
5465,38;66;78;68;33;11;109;84,study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t16_0:source_t13_400
5466,72;119;40;120;35;27;15;95,study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t0_0:source_t12_800
5467,90;74;114;28;56;79;116;19,study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t20_800:source_t11_800
5468,92;24;63;50;12;55;76;43,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p02:target_t9_400:source_t10_0
5469,44;22;122;54;91;112;4;41,study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p02:target_t6_1200:source_t8_0
5470,21;86;89;7;105;110;70;101,study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t6_800:source_t15_800
5471,23;88;29;65;0;45;39;123,study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p05:target_t25_800:source_t23_800
5472,108;17;14;42;64,study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p03:target_t0_1200:source_t23_800
5473,54;3;120;109;111;122;89;17,study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p01:target_t20_0:source_t10_1200
5474,61;99;12;65;113;41;36;50,study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p02:target_t19_0:source_t11_1200
5475,84;121;34;117;38;16;45;92,study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p03:target_t24_0:source_t15_400
5476,98;52;11;14;116;39;47;28,study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p01:target_t24_400:source_t16_400
5477,7;42;112;18;75;33;66;73,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t4_400:source_t5_1200
5478,69;95;6;104;9;87;4;100,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t6_400:source_t15_400
5479,79;105;20;59;123;68;23;24,study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t23_0:source_t12_1200
5480,62;44;119;78;101;88;91;63,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t0_800:source_t23_400
5481,76;74;15;85;19;58;86;82,study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t12_800:source_t11_800
5482,31;10;83;97;37;77;108;67,study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p03:target_t1_800:source_t3_400
5483,43;81;60;102;56;2;32;57,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t24_0:source_t13_800
5484,30;64;22;110;21;55;0;27,study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t24_0:source_t16_0
5485,118;53;94;90;13;35;8;103,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t7_0:source_t17_0
5486,114;72;71;25;40;70;106;96,study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t0_400:source_t12_1200
5487,80;107;46;93;29;48;26;5,study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t7_400:source_t5_1200
5488,51;1;124;49;115,study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t16_400:source_t21_400
5489,19;30;27;78;82;79;119;54,study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p02:target_t21_400:source_t12_1200
5490,12;38;65;61;62;113;0;108,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p05:target_t10_800:source_t19_400
5491,96;123;37;25;118;44;71;46,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p02:target_t14_0:source_t10_1200
5492,110;97;75;45;26;1;40;80,study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t12_0:source_t9_800
5493,28;29;56;21;52;22;111;116,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t16_800:source_t21_800
5494,117;50;91;14;48;124;32;41,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t6_1200:source_t8_0
5495,15;68;53;85;76;33;35;34,study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p02:target_t4_0:source_t2_1200
5496,101;90;99;11;107;112;84;120,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t18_800:source_t22_1200
5497,64;83;58;17;98;94;89;73,study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t4_400:source_t5_1200
5498,16;6;105;8;47;104;74;4,study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p01:target_t7_0:source_t5_800
5499,69;106;10;59;24;20;43;7,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p01:target_t13_400:source_t6_400
5500,109;18;51;114;3;2;102;87,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p03:target_t16_1200:source_t14_0
5501,31;70;42;23;13;81;72;122,study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t25_400:source_t23_400
5502,60;9;115;93;103;39;121;36,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t4_800:source_t5_800
5503,92;63;67;95;77;86;100;5,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t7_400:source_t5_1200
5504,88;55;49;66;57,study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p02:target_t24_0:source_t13_800
5505,14;86;3;50;12;97;106;1,study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p01:target_t0_400:source_t4_800
5506,82;108;4;121;62;64;112;98,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t0_1200:source_t14_800
5507,95;104;117;29;27;25;51;35,study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t4_400:source_t5_0
5508,116;30;73;56;21;52;114;48,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p02:target_t14_800:source_t11_400
5509,94;123;105;55;16;65;5;102,study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t6_1200:source_t15_1200
5510,84;101;33;39;63;75;72;32,study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p02:target_t3_800:source_t2_400
5511,41;6;83;124;66;24;74;19,study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p01:target_t20_800:source_t11_800
5512,57;68;2;80;89;77;54;120,study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p05:target_t18_800:source_t22_1200
5513,36;31;47;107;7;45;61;26,study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p01:target_t23_800:source_t14_800
5514,71;99;88;38;20;22;8;87,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t16_1200:source_t14_0
5515,18;92;76;34;110;111;67;90,study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p03:target_t17_800:source_t14_1200
5516,28;115;81;13;59;69;53;58,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t24_400:source_t13_1200
5517,122;0;79;118;42;100;70;78,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p03:target_t6_800:source_t9_0
5518,96;109;91;15;9;103;40;37,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p02:target_t4_1200:source_t7_0
5519,93;44;46;11;23;113;43;49,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t14_1200:source_t11_800
5520,60;10;119;17;85,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t16_400:source_t13_800
5521,122;71;32;115;102;17;14;26,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t23_800:source_t14_800
5522,56;109;22;84;82;101;92;70,study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t2_400:source_t5_0
5523,52;72;42;103;119;121;2;74,study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t4_800:source_t7_0
5524,59;45;55;37;28;36;88;66,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t1_400:source_t3_0
5525,7;34;18;67;81;48;105;100,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t6_400:source_t15_400
5526,46;47;43;96;49;73;93;6,study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p01:target_t13_0:source_t6_0
5527,111;40;1;107;30;89;97;58,study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p02:target_t24_400:source_t13_1200
5528,123;8;112;41;13;39;69;31,study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p02:target_t3_400:source_t2_0
5529,68;75;113;94;53;116;10;15,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t17_800:source_t10_400
5530,62;60;23;117;104;5;16;118,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p05:target_t18_0:source_t22_400
5531,50;95;124;29;87;78;27;4,study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t7_0:source_t5_800
5532,120;9;33;44;64;19;25;51,study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t19_800:source_t12_0
5533,83;61;90;35;21;63;98;108,study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t10_800:source_t19_400
