binary_signal_opened,channels_exists,channels_tsv,data_exists,data_file,header,header_exists,marker_content_opened,marker_exists,marker_file,outcome_opened,participant,participant_role,processed_eeg_channels,processed_eog_channels,processed_imu_channels,sampling_rate_hz,session,source_eeg_channels,source_eog_channels,task
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-ERP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-02/eeg/sub-17_ses-02_task-SSVEP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-ERP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-03/eeg/sub-17_ses-03_task-SSVEP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-ERP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-04/eeg/sub-17_ses-04_task-SSVEP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-05/eeg/sub-17_ses-05_task-ERP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-01/eeg/sub-18_ses-01_task-ERP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-ERP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-02/eeg/sub-18_ses-02_task-SSVEP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-ERP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-03/eeg/sub-18_ses-03_task-SSVEP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-ERP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-04/eeg/sub-18_ses-04_task-SSVEP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-18/ses-05/eeg/sub-18_ses-05_task-SSVEP_eeg.vmrk,False,sub-18,development,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-01/eeg/sub-19_ses-01_task-ERP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-ERP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-02/eeg/sub-19_ses-02_task-SSVEP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-ERP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-03/eeg/sub-19_ses-03_task-SSVEP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-ERP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-19/ses-04/eeg/sub-19_ses-04_task-SSVEP_eeg.vmrk,False,sub-19,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-01/eeg/sub-20_ses-01_task-ERP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-ERP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-02/eeg/sub-20_ses-02_task-SSVEP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-ERP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-03/eeg/sub-20_ses-03_task-SSVEP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-ERP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-20/ses-04/eeg/sub-20_ses-04_task-SSVEP_eeg.vmrk,False,sub-20,sealed,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-01/eeg/sub-21_ses-01_task-ERP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-ERP_eeg.vmrk,False,sub-21,development,46,0,0,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-02/eeg/sub-21_ses-02_task-SSVEP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-ERP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-03/eeg/sub-21_ses-03_task-SSVEP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-ERP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-21/ses-04/eeg/sub-21_ses-04_task-SSVEP_eeg.vmrk,False,sub-21,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-01/eeg/sub-22_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-01/eeg/sub-22_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-01/eeg/sub-22_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-01/eeg/sub-22_ses-01_task-ERP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-ERP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-02/eeg/sub-22_ses-02_task-SSVEP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-ERP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-03/eeg/sub-22_ses-03_task-SSVEP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-ERP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-22/ses-04/eeg/sub-22_ses-04_task-SSVEP_eeg.vmrk,False,sub-22,sealed,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-01/eeg/sub-23_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-01/eeg/sub-23_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-01/eeg/sub-23_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-01/eeg/sub-23_ses-01_task-ERP_eeg.vmrk,False,sub-23,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-ERP_eeg.vmrk,False,sub-23,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-02/eeg/sub-23_ses-02_task-SSVEP_eeg.vmrk,False,sub-23,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-ERP_eeg.vmrk,False,sub-23,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-23/ses-03/eeg/sub-23_ses-03_task-SSVEP_eeg.vmrk,False,sub-23,development,46,0,27,100.0,ses-03,46,4,SSVEP
