successful_update,pair_indices,pair_keys
5746,321;287;69;328;310;377;606;59,study05/study05_p41:target_t23_0:source_t7_1024;study05/study05_p40:target_t35_1024:source_t0_1024;study05/study05_p06:target_t34_1024:source_t1_0;study05/study05_p41:target_t24_1536:source_t9_512;study05/study05_p41:target_t20_512:source_t4_1536;study05/study05_p43:target_t21_1536:source_t3_1536;study05/study05_p49:target_t18_1024:source_t2_1536;study05/study05_p06:target_t32_0:source_t15_1024
5747,208;427;314;242;185;101;425;227,study05/study05_p24:target_t30_0:source_t16_1536;study05/study05_p43:target_t36_1024:source_t2_1536;study05/study05_p41:target_t21_512:source_t5_1536;study05/study05_p40:target_t23_1536:source_t6_0;study05/study05_p24:target_t24_0:source_t8_1536;study05/study05_p10:target_t20_1024:source_t4_0;study05/study05_p43:target_t36_0:source_t2_512;study05/study05_p40:target_t19_1536:source_t2_512
5748,212;271;372;145;294;94;662;99,study05/study05_p24:target_t31_0:source_t0_1536;study05/study05_p40:target_t31_1024:source_t14_1024;study05/study05_p43:target_t20_0:source_t2_1024;study05/study05_p10:target_t31_1024:source_t16_0;study05/study05_p41:target_t16_512:source_t0_1536;study05/study05_p10:target_t18_1536:source_t2_512;study05/study05_p50:target_t28_1536:source_t9_512;study05/study05_p10:target_t20_0:source_t3_1024
5749,410;359;455;130;151;582;32;399,study05/study05_p43:target_t31_512:source_t12_1536;study05/study05_p41:target_t32_1536:source_t3_0;study05/study05_p47:target_t21_1536:source_t5_512;study05/study05_p10:target_t27_1536:source_t11_1536;study05/study05_p10:target_t33_0:source_t0_1024;study05/study05_p48:target_t36_512:source_t3_0;study05/study05_p06:target_t25_0:source_t8_1024;study05/study05_p43:target_t27_1536:source_t9_512
5750,571;513;627;623;391;400;599;162,study05/study05_p48:target_t32_1024:source_t0_512;study05/study05_p48:target_t16_512:source_t11_1536;study05/study05_p50:target_t16_0:source_t0_1024;study05/study05_p49:target_t24_1024:source_t7_1536;study05/study05_p43:target_t25_1536:source_t7_512;study05/study05_p43:target_t28_0:source_t9_1024;study05/study05_p49:target_t15_512:source_t1_0;study05/study05_p10:target_t35_1536:source_t3_512
5751,269;476;500;547;265;501;97;656,study05/study05_p40:target_t31_0:source_t13_1024;study05/study05_p47:target_t27_0:source_t11_1024;study05/study05_p47:target_t33_0:source_t1_1024;study05/study05_p48:target_t25_512:source_t7_512;study05/study05_p40:target_t29_1536:source_t12_1024;study05/study05_p47:target_t33_512:source_t1_1536;study05/study05_p10:target_t19_1024:source_t3_0;study05/study05_p50:target_t27_512:source_t7_1536
5752,155;488;201;293;453;78;520;374,study05/study05_p10:target_t34_0:source_t1_1024;study05/study05_p47:target_t30_0:source_t15_512;study05/study05_p24:target_t28_512:source_t14_1536;study05/study05_p41:target_t16_0:source_t0_1024;study05/study05_p47:target_t21_512:source_t4_1536;study05/study05_p06:target_t36_1536:source_t3_512;study05/study05_p48:target_t18_512:source_t0_1024;study05/study05_p43:target_t20_1024:source_t3_0
5753,73;676;510;663;133;279;7;357,study05/study05_p06:target_t35_1024:source_t2_0;study05/study05_p50:target_t33_1536:source_t12_1536;study05/study05_p48:target_t15_1024:source_t11_0;study05/study05_p50:target_t29_0:source_t9_1024;study05/study05_p10:target_t28_1024:source_t12_1536;study05/study05_p40:target_t33_1024:source_t16_1024;study05/study05_p06:target_t18_1536:source_t2_512;study05/study05_p41:target_t32_512:source_t2_1024
5754,511;654;284;217;90;135;12;527,study05/study05_p48:target_t15_1536:source_t11_512;study05/study05_p50:target_t26_1536:source_t7_512;study05/study05_p40:target_t34_1536:source_t17_1536;study05/study05_p24:target_t32_512:source_t2_0;study05/study05_p10:target_t17_1536:source_t1_512;study05/study05_p10:target_t29_0:source_t13_512;study05/study05_p06:target_t20_0:source_t3_1024;study05/study05_p48:target_t20_0:source_t2_512
5755,418;159;545;275;308;469;165;225,study05/study05_p43:target_t33_1536:source_t0_1024;study05/study05_p10:target_t35_0:source_t2_1024;study05/study05_p48:target_t24_1536:source_t6_1536;study05/study05_p40:target_t32_1024:source_t15_1024;study05/study05_p41:target_t19_1536:source_t4_512;study05/study05_p47:target_t25_512:source_t9_1024;study05/study05_p10:target_t36_1024:source_t4_0;study05/study05_p40:target_t19_512:source_t1_1536
5756,60;630;125;602;462;539;256;332,study05/study05_p06:target_t32_512:source_t15_1536;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p10:target_t26_1024:source_t10_512;study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p47:target_t23_1024:source_t7_512;study05/study05_p48:target_t23_0:source_t5_512;study05/study05_p40:target_t27_1024:source_t9_1536;study05/study05_p41:target_t25_1536:source_t10_512
5757,37;292;578;238;461;428;117;371,study05/study05_p06:target_t26_512:source_t9_1536;study05/study05_p40:target_t36_1536:source_t1_1536;study05/study05_p48:target_t34_1536:source_t2_0;study05/study05_p40:target_t22_1536:source_t5_0;study05/study05_p47:target_t23_512:source_t7_0;study05/study05_p43:target_t37_0:source_t3_0;study05/study05_p10:target_t24_1024:source_t8_0;study05/study05_p43:target_t19_1536:source_t2_512
5758,388;634;535;300;22;463;6;24,study05/study05_p43:target_t25_0:source_t6_1024;study05/study05_p50:target_t19_512:source_t2_512;study05/study05_p48:target_t22_0:source_t4_512;study05/study05_p41:target_t17_1536:source_t2_512;study05/study05_p06:target_t22_1024:source_t6_0;study05/study05_p47:target_t23_1536:source_t7_1024;study05/study05_p06:target_t18_1024:source_t2_0;study05/study05_p06:target_t23_0:source_t6_1024
5759,280;309;419;350;176;14;378;504,study05/study05_p40:target_t33_1536:source_t16_1536;study05/study05_p41:target_t20_0:source_t4_1024;study05/study05_p43:target_t34_0:source_t0_1536;study05/study05_p41:target_t30_512:source_t0_1536;study05/study05_p24:target_t17_512:source_t6_1024;study05/study05_p06:target_t20_1024:source_t4_0;study05/study05_p43:target_t22_0:source_t4_0;study05/study05_p47:target_t34_0:source_t2_1024
5760,80;503;441;609;66;569;426;415,study05/study05_p06:target_t37_512:source_t3_1536;study05/study05_p47:target_t33_1536:source_t2_512;study05/study05_p47:target_t18_512:source_t1_1536;study05/study05_p49:target_t19_1024:source_t3_1024;study05/study05_p06:target_t33_1536:source_t0_512;study05/study05_p48:target_t32_0:source_t14_512;study05/study05_p43:target_t36_512:source_t2_1024;study05/study05_p43:target_t32_1024:source_t16_0
5761,295;452;120;189;281;172;205;257,study05/study05_p41:target_t16_1024:source_t1_0;study05/study05_p47:target_t21_0:source_t4_1024;study05/study05_p10:target_t25_512:source_t9_0;study05/study05_p24:target_t25_512:source_t9_1536;study05/study05_p40:target_t34_0:source_t17_0;study05/study05_p10:target_t38_512:source_t5_1536;study05/study05_p24:target_t29_512:source_t16_0;study05/study05_p40:target_t27_1536:source_t10_0
5762,277;537;237;496,study05/study05_p40:target_t33_0:source_t16_0;study05/study05_p48:target_t22_1024:source_t4_1536;study05/study05_p40:target_t22_1024:source_t4_1536;study05/study05_p47:target_t32_0:source_t0_1024
5763,273;653;285;377;257;539;169;245,study05/study05_p40:target_t32_0:source_t15_0;study05/study05_p50:target_t26_1024:source_t7_0;study05/study05_p40:target_t35_0:source_t0_0;study05/study05_p43:target_t21_1536:source_t3_1536;study05/study05_p40:target_t27_1536:source_t10_0;study05/study05_p48:target_t23_0:source_t5_512;study05/study05_p10:target_t37_1024:source_t5_0;study05/study05_p40:target_t24_1024:source_t6_1536
5764,203;342;456;197;286;522;137;82,study05/study05_p24:target_t28_1536:source_t15_512;study05/study05_p41:target_t28_512:source_t14_0;study05/study05_p47:target_t22_0:source_t5_1024;study05/study05_p24:target_t27_512:source_t13_512;study05/study05_p40:target_t35_512:source_t0_512;study05/study05_p48:target_t18_1536:source_t1_0;study05/study05_p10:target_t29_1024:source_t13_1536;study05/study05_p06:target_t37_1536:source_t4_512
5765,543;654;491;268;183;275;482;135,study05/study05_p48:target_t24_512:source_t6_512;study05/study05_p50:target_t26_1536:source_t7_512;study05/study05_p47:target_t30_1536:source_t16_512;study05/study05_p40:target_t30_1024:source_t13_512;study05/study05_p24:target_t23_512:source_t8_512;study05/study05_p40:target_t32_1024:source_t15_1024;study05/study05_p47:target_t28_1024:source_t13_512;study05/study05_p10:target_t29_0:source_t13_512
5766,224;61;429;536;570;326;610;171,study05/study05_p40:target_t19_0:source_t1_1024;study05/study05_p06:target_t32_1024:source_t16_0;study05/study05_p43:target_t37_512:source_t3_512;study05/study05_p48:target_t22_512:source_t4_1024;study05/study05_p48:target_t32_512:source_t0_0;study05/study05_p41:target_t24_512:source_t8_1536;study05/study05_p49:target_t19_1536:source_t3_1536;study05/study05_p10:target_t38_0:source_t5_1024
5767,112;103;432;437;683;640;564;472,study05/study05_p10:target_t23_512:source_t6_1536;study05/study05_p10:target_t21_0:source_t4_1024;study05/study05_p43:target_t38_0:source_t4_0;study05/study05_p47:target_t17_512:source_t0_1536;study05/study05_p50:target_t35_1536:source_t14_1024;study05/study05_p50:target_t21_512:source_t3_1536;study05/study05_p48:target_t30_1024:source_t11_1024;study05/study05_p47:target_t26_0:source_t10_512
5768,291;73;571;611;199;232;54;495,study05/study05_p40:target_t36_1024:source_t1_1024;study05/study05_p06:target_t35_1024:source_t2_0;study05/study05_p48:target_t32_1024:source_t0_512;study05/study05_p49:target_t20_0:source_t4_0;study05/study05_p24:target_t27_1536:source_t14_0;study05/study05_p40:target_t21_512:source_t3_1024;study05/study05_p06:target_t30_1536:source_t14_512;study05/study05_p47:target_t31_1536:source_t0_512
5769,412;521;269;154;657;119;600;513,study05/study05_p43:target_t31_1536:source_t13_512;study05/study05_p48:target_t18_1024:source_t0_1536;study05/study05_p40:target_t31_0:source_t13_1024;study05/study05_p10:target_t33_1536:source_t1_512;study05/study05_p50:target_t27_1024:source_t8_0;study05/study05_p10:target_t25_0:source_t8_1024;study05/study05_p49:target_t15_1024:source_t1_512;study05/study05_p48:target_t16_512:source_t11_1536
5770,306;596;436;612;198;68;562;36,study05/study05_p41:target_t19_512:source_t3_1536;study05/study05_p49:target_t14_1024:source_t0_512;study05/study05_p47:target_t17_0:source_t0_1024;study05/study05_p49:target_t20_1536:source_t4_512;study05/study05_p24:target_t27_1024:source_t13_1024;study05/study05_p06:target_t34_512:source_t0_1536;study05/study05_p48:target_t30_0:source_t11_0;study05/study05_p06:target_t26_0:source_t9_1024
5771,252;460;586;529;235;290;323;341,study05/study05_p40:target_t26_1024:source_t8_1024;study05/study05_p47:target_t23_0:source_t6_1536;study05/study05_p49:target_t11_1024:source_t8_1536;study05/study05_p48:target_t20_1024:source_t2_1536;study05/study05_p40:target_t22_0:source_t4_512;study05/study05_p40:target_t36_512:source_t1_512;study05/study05_p41:target_t23_1024:source_t8_0;study05/study05_p41:target_t28_0:source_t13_512
5772,180;149;244;537;616;247;589;388,study05/study05_p24:target_t21_1024:source_t7_1024;study05/study05_p10:target_t32_1024:source_t0_0;study05/study05_p40:target_t24_512:source_t6_1024;study05/study05_p48:target_t22_1024:source_t4_1536;study05/study05_p49:target_t21_1536:source_t5_512;study05/study05_p40:target_t25_0:source_t7_512;study05/study05_p49:target_t12_1024:source_t9_1024;study05/study05_p43:target_t25_0:source_t6_1024
5773,313;655;369;465;365;57;519;298,study05/study05_p41:target_t21_0:source_t5_1024;study05/study05_p50:target_t27_0:source_t7_1024;study05/study05_p43:target_t19_512:source_t1_1536;study05/study05_p47:target_t24_512:source_t8_1024;study05/study05_p43:target_t18_512:source_t0_1536;study05/study05_p06:target_t31_1024:source_t15_0;study05/study05_p48:target_t17_1536:source_t0_512;study05/study05_p41:target_t17_512:source_t1_1536
5774,94;535;501;401;39;43;117;254,study05/study05_p10:target_t18_1536:source_t2_512;study05/study05_p48:target_t22_0:source_t4_512;study05/study05_p47:target_t33_512:source_t1_1536;study05/study05_p43:target_t28_1536:source_t9_1536;study05/study05_p06:target_t26_1536:source_t10_512;study05/study05_p06:target_t27_1536:source_t11_512;study05/study05_p10:target_t24_1024:source_t8_0;study05/study05_p40:target_t27_0:source_t9_0
5775,30;598;642;217;188;670;205;400,study05/study05_p06:target_t24_1024:source_t8_0;study05/study05_p49:target_t15_0:source_t0_1536;study05/study05_p50:target_t22_0:source_t4_512;study05/study05_p24:target_t32_512:source_t2_0;study05/study05_p24:target_t24_1536:source_t9_1024;study05/study05_p50:target_t31_512:source_t11_512;study05/study05_p24:target_t29_512:source_t16_0;study05/study05_p43:target_t28_0:source_t9_1024
5776,470;558;408;193;316;46;533;255,study05/study05_p47:target_t25_1024:source_t9_1536;study05/study05_p48:target_t28_512:source_t10_0;study05/study05_p43:target_t30_1536:source_t11_1024;study05/study05_p24:target_t26_512:source_t10_1536;study05/study05_p41:target_t21_1536:source_t6_512;study05/study05_p06:target_t28_1536:source_t12_0;study05/study05_p48:target_t21_1024:source_t3_1536;study05/study05_p40:target_t27_512:source_t9_512
5777,474;141;143;367;340;84;541;26,study05/study05_p47:target_t26_1024:source_t10_1536;study05/study05_p10:target_t30_1024:source_t15_0;study05/study05_p10:target_t31_0:source_t15_1024;study05/study05_p43:target_t18_1536:source_t1_512;study05/study05_p41:target_t27_1536:source_t12_1536;study05/study05_p06:target_t38_512:source_t4_1536;study05/study05_p48:target_t23_1024:source_t5_1536;study05/study05_p06:target_t23_1024:source_t7_0
5778,434;623;222;274;350;466;165;682,study05/study05_p43:target_t38_1024:source_t4_1024;study05/study05_p49:target_t24_1024:source_t7_1536;study05/study05_p40:target_t18_1024:source_t1_0;study05/study05_p40:target_t32_512:source_t15_512;study05/study05_p41:target_t30_512:source_t0_1536;study05/study05_p47:target_t24_1024:source_t8_1536;study05/study05_p10:target_t36_1024:source_t4_0;study05/study05_p50:target_t35_1024:source_t14_512
5779,386;545;329;192;178;430;407;561,study05/study05_p43:target_t24_1024:source_t6_0;study05/study05_p48:target_t24_1536:source_t6_1536;study05/study05_p41:target_t25_0:source_t9_1024;study05/study05_p24:target_t26_0:source_t10_1024;study05/study05_p24:target_t21_0:source_t7_0;study05/study05_p43:target_t37_1024:source_t3_1024;study05/study05_p43:target_t30_1024:source_t11_512;study05/study05_p48:target_t29_1024:source_t10_1536
5780,337;13;630;518;526;158;265;661,study05/study05_p41:target_t27_0:source_t11_1024;study05/study05_p06:target_t20_512:source_t3_1536;study05/study05_p50:target_t17_1536:source_t1_512;study05/study05_p48:target_t17_1024:source_t0_0;study05/study05_p48:target_t19_1536:source_t2_0;study05/study05_p10:target_t34_1536:source_t2_512;study05/study05_p40:target_t29_1536:source_t12_1024;study05/study05_p50:target_t28_1024:source_t9_0
5781,628;380;74;241;448;42;609;147,study05/study05_p50:target_t16_1536:source_t0_1536;study05/study05_p43:target_t22_1024:source_t4_1024;study05/study05_p06:target_t35_1536:source_t2_512;study05/study05_p40:target_t23_1024:source_t5_1536;study05/study05_p47:target_t20_0:source_t3_1024;study05/study05_p06:target_t27_1024:source_t11_0;study05/study05_p49:target_t19_1024:source_t3_1024;study05/study05_p10:target_t32_0:source_t16_1024
5782,253;55;317;127;166;361;348;649,study05/study05_p40:target_t26_1536:source_t8_1536;study05/study05_p06:target_t31_0:source_t14_1024;study05/study05_p41:target_t22_0:source_t6_1024;study05/study05_p10:target_t27_0:source_t10_1536;study05/study05_p10:target_t36_1536:source_t4_512;study05/study05_p41:target_t33_512:source_t3_1024;study05/study05_p41:target_t29_1536:source_t0_512;study05/study05_p50:target_t25_0:source_t6_0
5783,452;659;331;152;349;675;360;468,study05/study05_p47:target_t21_0:source_t4_1024;study05/study05_p50:target_t28_0:source_t8_1024;study05/study05_p41:target_t25_1024:source_t10_0;study05/study05_p10:target_t33_512:source_t0_1536;study05/study05_p41:target_t30_0:source_t0_1024;study05/study05_p50:target_t33_1024:source_t12_1024;study05/study05_p41:target_t33_0:source_t3_512;study05/study05_p47:target_t25_0:source_t9_512
5784,86;172;133;620;603;510;552;658,study05/study05_p06:target_t38_1536:source_t5_512;study05/study05_p10:target_t38_512:source_t5_1536;study05/study05_p10:target_t28_1024:source_t12_1536;study05/study05_p49:target_t23_1024:source_t6_1536;study05/study05_p49:target_t16_512:source_t2_0;study05/study05_p48:target_t15_1024:source_t11_0;study05/study05_p48:target_t26_1024:source_t8_1024;study05/study05_p50:target_t27_1536:source_t8_512
5785,415;532;0;109;660;376;100;300,study05/study05_p43:target_t32_1024:source_t16_0;study05/study05_p48:target_t21_512:source_t3_1024;study05/study05_p06:target_t17_0:source_t0_1024;study05/study05_p10:target_t22_1024:source_t6_0;study05/study05_p50:target_t28_512:source_t8_1536;study05/study05_p43:target_t21_1024:source_t3_1024;study05/study05_p10:target_t20_512:source_t3_1536;study05/study05_p41:target_t17_1536:source_t2_512
5786,19;242;332;672;47;506;614;387,study05/study05_p06:target_t21_1536:source_t5_512;study05/study05_p40:target_t23_1536:source_t6_0;study05/study05_p41:target_t25_1536:source_t10_512;study05/study05_p50:target_t32_0:source_t11_1536;study05/study05_p06:target_t29_0:source_t12_512;study05/study05_p47:target_t34_1024:source_t3_0;study05/study05_p49:target_t21_512:source_t4_1536;study05/study05_p43:target_t24_1536:source_t6_512
5787,325;493;315;324;155;167;664;76,study05/study05_p41:target_t24_0:source_t8_1024;study05/study05_p47:target_t31_512:source_t16_1536;study05/study05_p41:target_t21_1024:source_t6_0;study05/study05_p41:target_t23_1536:source_t8_512;study05/study05_p10:target_t34_0:source_t1_1024;study05/study05_p10:target_t37_0:source_t4_1024;study05/study05_p50:target_t29_512:source_t9_1536;study05/study05_p06:target_t36_512:source_t2_1536
5788,374;420;394;459;547;35;681;517,study05/study05_p43:target_t20_1024:source_t3_0;study05/study05_p43:target_t34_512:source_t1_0;study05/study05_p43:target_t26_1024:source_t8_0;study05/study05_p47:target_t22_1536:source_t6_512;study05/study05_p48:target_t25_512:source_t7_512;study05/study05_p06:target_t25_1536:source_t9_512;study05/study05_p50:target_t35_512:source_t14_0;study05/study05_p48:target_t17_512:source_t14_512
5789,364;511;77;227;579;580;444;336,study05/study05_p43:target_t18_0:source_t0_1024;study05/study05_p48:target_t15_1536:source_t11_512;study05/study05_p06:target_t36_1024:source_t3_0;study05/study05_p40:target_t19_1536:source_t2_512;study05/study05_p48:target_t35_0:source_t2_512;study05/study05_p48:target_t35_1536:source_t2_1024;study05/study05_p47:target_t19_0:source_t2_1024;study05/study05_p41:target_t26_1536:source_t11_512
5790,95;24;425;90;132;287;648;278,study05/study05_p10:target_t19_0:source_t2_1024;study05/study05_p06:target_t23_0:source_t6_1024;study05/study05_p43:target_t36_0:source_t2_512;study05/study05_p10:target_t17_1536:source_t1_512;study05/study05_p10:target_t28_512:source_t12_1024;study05/study05_p40:target_t35_1024:source_t0_1024;study05/study05_p50:target_t24_1024:source_t5_1536;study05/study05_p40:target_t33_512:source_t16_512
5791,186;458;414;20;606;566;666;344,study05/study05_p24:target_t24_512:source_t9_0;study05/study05_p47:target_t22_1024:source_t6_0;study05/study05_p43:target_t32_512:source_t15_0;study05/study05_p06:target_t22_0:source_t5_1024;study05/study05_p49:target_t18_1024:source_t2_1536;study05/study05_p48:target_t31_512:source_t12_512;study05/study05_p50:target_t29_1536:source_t10_512;study05/study05_p41:target_t28_1536:source_t15_0
5792,381;565;346;168;592;450;417;427,study05/study05_p43:target_t22_1536:source_t4_1536;study05/study05_p48:target_t30_1536:source_t11_1536;study05/study05_p41:target_t29_512:source_t15_1536;study05/study05_p10:target_t37_512:source_t4_1536;study05/study05_p49:target_t13_512:source_t10_512;study05/study05_p47:target_t20_1024:source_t4_0;study05/study05_p43:target_t33_0:source_t0_512;study05/study05_p43:target_t36_1024:source_t2_1536
5793,587;163;233;128;581;617;645;338,study05/study05_p49:target_t12_0:source_t9_0;study05/study05_p10:target_t36_0:source_t3_1024;study05/study05_p40:target_t21_1024:source_t3_1536;study05/study05_p10:target_t27_512:source_t11_512;study05/study05_p48:target_t36_0:source_t2_1536;study05/study05_p49:target_t22_1536:source_t5_1024;study05/study05_p50:target_t23_512:source_t5_0;study05/study05_p41:target_t27_512:source_t11_1536
5794,644;85;634;563;75;308;584;578,study05/study05_p50:target_t23_0:source_t4_1536;study05/study05_p06:target_t38_1024:source_t5_0;study05/study05_p50:target_t19_512:source_t2_512;study05/study05_p48:target_t30_512:source_t11_512;study05/study05_p06:target_t36_0:source_t2_1024;study05/study05_p41:target_t19_1536:source_t4_512;study05/study05_p48:target_t36_1536:source_t3_1024;study05/study05_p48:target_t34_1536:source_t2_0
5795,464;582;123;358;176;500;319;546,study05/study05_p47:target_t24_0:source_t8_0;study05/study05_p48:target_t36_512:source_t3_0;study05/study05_p10:target_t26_0:source_t9_1536;study05/study05_p41:target_t32_1024:source_t2_1536;study05/study05_p24:target_t17_512:source_t6_1024;study05/study05_p47:target_t33_0:source_t1_1024;study05/study05_p41:target_t22_1024:source_t7_0;study05/study05_p48:target_t25_0:source_t7_0
5796,615;238;40;618;411;347;328;512,study05/study05_p49:target_t21_1024:source_t5_0;study05/study05_p40:target_t22_1536:source_t5_0;study05/study05_p06:target_t27_0:source_t10_1024;study05/study05_p49:target_t23_0:source_t5_1536;study05/study05_p43:target_t31_1024:source_t13_0;study05/study05_p41:target_t29_1024:source_t0_0;study05/study05_p41:target_t24_1536:source_t9_512;study05/study05_p48:target_t16_0:source_t11_1024
5797,667;333;44;239;435;608;69;130,study05/study05_p50:target_t30_0:source_t10_1024;study05/study05_p41:target_t26_0:source_t10_1024;study05/study05_p06:target_t28_512:source_t11_1024;study05/study05_p40:target_t23_0:source_t5_512;study05/study05_p43:target_t38_1536:source_t4_1536;study05/study05_p49:target_t19_512:source_t3_512;study05/study05_p06:target_t34_1024:source_t1_0;study05/study05_p10:target_t27_1536:source_t11_1536
5798,560;548;544;164;200;1;478;214,study05/study05_p48:target_t29_512:source_t10_1024;study05/study05_p48:target_t25_1024:source_t7_1024;study05/study05_p48:target_t24_1024:source_t6_1024;study05/study05_p10:target_t36_512:source_t3_1536;study05/study05_p24:target_t28_0:source_t14_512;study05/study05_p06:target_t17_512:source_t0_1536;study05/study05_p47:target_t27_1024:source_t12_0;study05/study05_p24:target_t31_1024:source_t1_512
5799,553;289;312;504;480;106;413;680,study05/study05_p48:target_t26_1536:source_t8_1536;study05/study05_p40:target_t36_0:source_t1_0;study05/study05_p41:target_t20_1536:source_t5_512;study05/study05_p47:target_t34_0:source_t2_1024;study05/study05_p47:target_t28_0:source_t12_1024;study05/study05_p10:target_t21_1536:source_t5_512;study05/study05_p43:target_t32_0:source_t14_512;study05/study05_p50:target_t35_0:source_t13_1536
5800,292;220;110;58;62;7;357;21,study05/study05_p40:target_t36_1536:source_t1_1536;study05/study05_p40:target_t18_0:source_t0_1024;study05/study05_p10:target_t22_1536:source_t6_512;study05/study05_p06:target_t31_1536:source_t15_512;study05/study05_p06:target_t32_1536:source_t16_512;study05/study05_p06:target_t18_1536:source_t2_512;study05/study05_p41:target_t32_512:source_t2_1024;study05/study05_p06:target_t22_512:source_t5_1536
5801,81;516;469;208;404;23;209;528,study05/study05_p06:target_t37_1024:source_t4_0;study05/study05_p48:target_t17_0:source_t13_512;study05/study05_p47:target_t25_512:source_t9_1024;study05/study05_p24:target_t30_0:source_t16_1536;study05/study05_p43:target_t29_1024:source_t10_1024;study05/study05_p06:target_t22_1536:source_t6_512;study05/study05_p24:target_t30_512:source_t0_0;study05/study05_p48:target_t20_512:source_t2_1024
5802,107;485;15;497;383;284;219;524,study05/study05_p10:target_t22_0:source_t5_1024;study05/study05_p47:target_t29_512:source_t14_0;study05/study05_p06:target_t20_1536:source_t4_512;study05/study05_p47:target_t32_512:source_t0_1536;study05/study05_p43:target_t23_1536:source_t5_512;study05/study05_p40:target_t34_1536:source_t17_1536;study05/study05_p24:target_t32_1536:source_t2_1024;study05/study05_p48:target_t19_512:source_t1_1024
5803,184;355;343;249;153;204;602;674,study05/study05_p24:target_t23_1024:source_t8_1024;study05/study05_p41:target_t31_1024:source_t2_0;study05/study05_p41:target_t28_1024:source_t14_1024;study05/study05_p40:target_t25_1024:source_t7_1536;study05/study05_p10:target_t33_1024:source_t1_0;study05/study05_p24:target_t29_0:source_t15_1024;study05/study05_p49:target_t16_0:source_t1_1536;study05/study05_p50:target_t32_1536:source_t12_512
5804,139;99;599;101;88;52;416;191,study05/study05_p10:target_t30_0:source_t14_512;study05/study05_p10:target_t20_0:source_t3_1024;study05/study05_p49:target_t15_512:source_t1_0;study05/study05_p10:target_t20_1024:source_t4_0;study05/study05_p10:target_t17_512:source_t0_1536;study05/study05_p06:target_t30_512:source_t13_1536;study05/study05_p43:target_t32_1536:source_t0_0;study05/study05_p24:target_t25_1536:source_t10_512
5805,98;487;418;129;525;379;538;151,study05/study05_p10:target_t19_1536:source_t3_512;study05/study05_p47:target_t29_1536:source_t14_1024;study05/study05_p43:target_t33_1536:source_t0_1024;study05/study05_p10:target_t27_1024:source_t11_1024;study05/study05_p48:target_t19_1024:source_t1_1536;study05/study05_p43:target_t22_512:source_t4_512;study05/study05_p48:target_t22_1536:source_t5_0;study05/study05_p10:target_t33_0:source_t0_1024
5806,477;33;577;604;622;267;384;557,study05/study05_p47:target_t27_512:source_t11_1536;study05/study05_p06:target_t25_512:source_t8_1536;study05/study05_p48:target_t34_1024:source_t1_1536;study05/study05_p49:target_t18_0:source_t2_512;study05/study05_p49:target_t24_512:source_t7_1024;study05/study05_p40:target_t30_512:source_t13_0;study05/study05_p43:target_t24_0:source_t5_1024;study05/study05_p48:target_t28_0:source_t9_1536
5807,639;433;113;494;31;479;591;395,study05/study05_p50:target_t21_0:source_t3_1024;study05/study05_p43:target_t38_512:source_t4_512;study05/study05_p10:target_t23_1024:source_t7_0;study05/study05_p47:target_t31_1024:source_t0_0;study05/study05_p06:target_t24_1536:source_t8_512;study05/study05_p47:target_t27_1536:source_t12_512;study05/study05_p49:target_t13_0:source_t10_0;study05/study05_p43:target_t26_1536:source_t8_512
5808,66;351;454;276;111;251;555;226,study05/study05_p06:target_t33_1536:source_t0_512;study05/study05_p41:target_t30_1024:source_t1_0;study05/study05_p47:target_t21_1024:source_t5_0;study05/study05_p40:target_t32_1536:source_t15_1536;study05/study05_p10:target_t23_0:source_t6_1024;study05/study05_p40:target_t26_512:source_t8_512;study05/study05_p48:target_t27_1024:source_t9_512;study05/study05_p40:target_t19_1024:source_t2_0
5809,390;124;451;177;594;89;473;455,study05/study05_p43:target_t25_1024:source_t7_0;study05/study05_p10:target_t26_512:source_t10_0;study05/study05_p47:target_t20_1536:source_t4_512;study05/study05_p24:target_t20_0:source_t6_1536;study05/study05_p49:target_t13_1536:source_t10_1536;study05/study05_p10:target_t17_1024:source_t1_0;study05/study05_p47:target_t26_512:source_t10_1024;study05/study05_p47:target_t21_1536:source_t5_512
5810,138;228;391;50;295;288;299;305,study05/study05_p10:target_t29_1536:source_t14_0;study05/study05_p40:target_t20_0:source_t2_1024;study05/study05_p43:target_t25_1536:source_t7_512;study05/study05_p06:target_t29_1536:source_t13_512;study05/study05_p41:target_t16_1024:source_t1_0;study05/study05_p40:target_t35_1536:source_t0_1536;study05/study05_p41:target_t17_1024:source_t2_0;study05/study05_p41:target_t19_0:source_t3_1024
5811,194;353;8;359;65;240;28;53,study05/study05_p24:target_t26_1024:source_t11_1536;study05/study05_p41:target_t31_0:source_t1_1024;study05/study05_p06:target_t19_0:source_t2_1024;study05/study05_p41:target_t32_1536:source_t3_0;study05/study05_p06:target_t33_1024:source_t0_0;study05/study05_p40:target_t23_512:source_t5_1024;study05/study05_p06:target_t24_0:source_t7_1024;study05/study05_p06:target_t30_1024:source_t14_0
