successful_update,pair_indices,pair_keys
4403,101;102;93;97;64,study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p23:target_t5_0:source_t3_800
4404,82;0;107;35;55;39;104;14,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p20:target_t16_800:source_t2_1200
4405,9;86;31;71;87;95;128;66,study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p23:target_t5_800:source_t6_0
4406,124;1;16;34;100;80;24;132,study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p27:target_t22_400:source_t2_400
4407,69;11;19;120;2;57;26;109,study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p25:target_t14_800:source_t9_0
4408,85;115;121;112;42;52;48;119,study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p26:target_t5_0:source_t7_0
4409,130;5;17;117;98;56;44;113,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p25:target_t18_800:source_t11_0
4410,90;123;111;7;94;53;65;43,study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p22:target_t7_1200:source_t6_400
4411,75;76;30;114;89;37;25;62,study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p23:target_t4_800:source_t3_0
4412,91;101;84;129;50;106;18;79,study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p24:target_t8_800:source_t2_0
4413,49;73;97;23;15;58;4;36,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p22:target_t4_0:source_t3_800
4414,6;127;93;54;70;116;3;81,study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p24:target_t9_800:source_t2_800
4415,12;51;13;27;102;83;131;110,study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p25:target_t14_1200:source_t9_400
4416,61;21;77;68;72;74;10;38,study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p22:target_t4_800:source_t5_0
4417,29;41;8;20;92;64;22;46,study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p22:target_t8_800:source_t9_0
4418,125;59;99;122;28;47;32;96,study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p24:target_t22_400:source_t11_0
4419,126;103;105;67;63;108;60;40,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p22:target_t7_0:source_t5_800
4420,45;33;78;118;88,study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p24:target_t19_400:source_t6_0
4421,78;109;127;115;79;122;47;70,study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p23:target_t8_800:source_t9_0
4422,67;87;40;85;16;24;9;89,study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p24:target_t19_800:source_t6_800
4423,102;75;56;52;58;96;114;35,study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t1_1200:source_t3_400
4424,86;59;81;30;13;82;26;25,study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p21:target_t9_400:source_t18_400
4425,128;29;83;92;88;45;3;33,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p22:target_t1_400:source_t2_1200
4426,110;60;107;98;72;57;32;49,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p22:target_t12_400:source_t9_1200
4427,123;5;23;15;48;53;132;73,study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p23:target_t16_400:source_t9_1200
4428,69;63;103;39;120;6;37;112,study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p25:target_t18_400:source_t9_1200
4429,1;51;11;125;100;31;68;54,study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p22:target_t13_800:source_t14_0
4430,21;62;44;50;131;27;90;117,study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p26:target_t2_800:source_t1_1200
4431,55;0;126;20;111;7;129;74,study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p23:target_t16_800:source_t11_0
4432,42;76;46;121;108;61;8;12,study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p20:target_t16_0:source_t0_800
4433,34;38;124;64;113;101;94;97,study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p24:target_t22_800:source_t11_400
4434,65;93;10;19;104;36;28;106,study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p25:target_t7_1200:source_t8_400
4435,118;43;71;116;14;4;99;95,study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p24:target_t22_0:source_t10_800
4436,105;119;17;130;84;80;2;18,study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p21:target_t3_0:source_t15_400
4437,66;41;22;77;91,study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p24:target_t21_0:source_t7_800
4438,84;27;124;25;96;118;28;43,study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p22:target_t7_1200:source_t6_400
4439,125;80;89;50;109;108;55;63,study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p23:target_t4_1200:source_t3_400
4440,87;62;102;30;38;65;33;29,study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p21:target_t17_400:source_t0_800
4441,58;131;70;7;110;100;94;3,study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p20:target_t6_400:source_t20_0
4442,122;2;26;47;36;22;128;10,study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p20:target_t10_800:source_t0_0
4443,88;48;106;18;54;41;44;32,study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p22:target_t1_0:source_t2_800
4444,53;73;123;64;66;45;76;95,study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p24:target_t22_0:source_t10_800
4445,116;9;107;24;82;46;115;127,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p27:target_t4_1200:source_t0_1200
4446,129;42;20;104;85;98;11;40,study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p22:target_t7_0:source_t5_800
4447,81;103;112;68;16;79;15;114,study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p25:target_t18_1200:source_t11_400
4448,56;69;113;21;93;83;67;132,study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p27:target_t22_400:source_t2_400
4449,72;59;74;4;1;121;90;37,study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p22:target_t4_400:source_t3_1200
4450,61;60;120;97;51;126;39;19,study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p21:target_t3_400:source_t15_800
4451,8;52;119;23;0;105;31;111,study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p25:target_t18_0:source_t9_800
4452,86;75;6;49;13;17;91;101,study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p25:target_t6_800:source_t5_0
4453,130;35;34;99;71;5;117;78,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t8_400:source_t1_1200
4454,92;14;12;57;77,study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p24:target_t5_1200:source_t1_800
4455,86;131;80;18;68;5;96;7,study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p20:target_t9_1200:source_t21_400
4456,50;72;40;76;101;41;128;65,study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p23:target_t5_400:source_t3_1200
4457,77;51;120;19;54;113;58;95,study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p24:target_t22_0:source_t10_800
4458,130;82;48;115;11;39;60;0,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p20:target_t3_0:source_t19_400
4459,44;59;32;55;91;62;66;78,study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p24:target_t8_400:source_t1_1200
4460,74;42;109;6;56;14;104;43,study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p22:target_t7_1200:source_t6_400
4461,67;75;117;79;106;93;108;49,study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p22:target_t12_400:source_t9_1200
4462,69;107;116;83;81;8;85;4,study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p20:target_t9_0:source_t20_400
4463,10;125;61;29;13;9;102;98,study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p24:target_t22_1200:source_t11_1200
4464,71;37;110;92;122;112;25;64,study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p23:target_t5_0:source_t3_800
4465,21;118;114;88;36;16;17;22,study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p21:target_t6_0:source_t16_800
4466,3;46;127;73;35;119;87;45,study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p22:target_t8_400:source_t6_1200
4467,123;34;132;126;47;24;90;124,study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p26:target_t13_400:source_t8_400
4468,121;57;97;33;70;28;15;89,study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p24:target_t19_800:source_t6_800
4469,94;52;105;2;103;1;27;53,study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p22:target_t13_400:source_t11_1200
4470,100;129;20;111;38;31;23;63,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p23:target_t4_1200:source_t3_400
4471,99;26;30;84;12,study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p20:target_t16_0:source_t0_800
